# code	word	layer	freq_score
# generated by wubi-build-weights — DO NOT EDIT BY HAND. Regenerate via:
#   cargo run --features tools --release --bin wubi-build-weights
npfb	发祥地	1	16203
npfc	𢠠	0	0
npfe	悔之无及	1	0
npfg	𢚍	0	0
npfh	避实击虚	1	13109
npfi	悰	0	8466
npfn	屠宰场	1	19726
npfp	买空卖空	1	0
npft	𢟭	0	0
npfu	𢢈	0	0
npge	悔之不及	1	0
npgg	愃	0	6243
npgh	𢛸	0	0
npgi	𦑿	0	0
npgl	𢠲	0	0
npgm	𢣐	0	0
npgp	心神不定	1	13002
npgt	心安理得	1	18273
npgx	居之不疑	1	0
nphc	𢠭	0	0
npjc	悔之晚矣	1	15346
npje	改容易貌	1	0
npjf	𦐲	0	0
npju	慏	0	0
npju	𢟫	0	0
npkc	惋叹	1	0
npkk	𢞏	0	0
npl	恽	3	15438
nplh	恽	0	15438
nplh	惲	0	11118
nplh	𦑩	0	0
nplj	翚	0	7387
nplj	翬	0	6506
nplq	居安思危	1	19114
nplx	民富国强	1	0
npmn	司空见惯	1	16389
npmn	𢗑	0	0
npna	惋惜	1	20916
npnn	悺	0	0
npnn	𢠋	0	0
npns	懧	0	14942
npoc	𢜶	0	0
npoo	𢠡	0	0
nppf	异军突起	1	13130
nppg	情窦初开	1	11260
npq	忱	3	18842
npqb	惋	0	18274
npqn	忱	0	18842
npqy	𢘚	0	0
nprh	𢚄	0	0
npsh	㤖	0	0
npsm	收割机	1	16363
npsp	飞灾横祸	1	11225
npst	以礼相待	1	13233
npsy	𢚗	0	0
npta	㤞	0	0
nptk	愘	0	0
nptm	恨之入骨	1	16965
npuh	𢟓	0	0
npup	𢤪	0	0
npv	𨑓	0	0
npv	𨑖	0	0
npwa	悾	0	0
npwa	𡲀	0	0
npwd	𢝀	0	0
npwe	心宽体胖	1	11430
npwf	𢞲	0	0
npwf	𢢒	0	0
npwg	𢥼	0	0
npwi	屄	0	15943
npwi	𢣼	0	0
npwk	愹	0	0
npws	㤾	0	0
npwx	𢛙	0	0
npwy	𢞕	0	0
npyh	避实就虚	1	12892
npyn	𢙔	0	0
npyx	收视率	1	23225
nq	懈	4	26824
nqaj	惛	0	7049
nqan	忯	0	0
nqan	𦐊	0	0
nqar	怅然若失	1	6844
nqas	𢞼	0	0
nqay	怟	0	0
nqay	𦐠	0	0
nqbh	忷	0	0
nqbh	𢗮	0	0
nqbh	𢗾	0	0
nqbt	㥮	0	0
nqbt	惾	0	0
nqbt	翪	0	0
nqck	懈怠	1	23692
nqcn	𢙚	0	0
nqcy	𢗕	0	0
nqdb	恑	0	0
nqdb	𢛠	0	0
nqdc	恡	0	0
nqdd	𢜴	0	0
nqdd	𦑚	0	0
nqde	𢛘	0	0
nqdh	悕	0	0
nqdk	𢙵	0	0
nqdn	恍然大悟	1	17351
nqdo	㦓	0	0
nqdy	憺	0	6421
nqe	懈	3	25709
nqeh	懈	0	25709
nqf	𦑕	0	0
nqfd	以卵击石	1	9935
nqff	避凶趋吉	1	0
nqfh	𢗛	0	0
nqfh	𢟙	0	0
nqfx	飞针走线	1	0
nqg	惍	3	0
nqgn	怫然不悦	1	0
nqgq	以色列	1	29909
nqgu	虱多不痒	1	0
nqi	𡗒	0	0
nqie	民怨沸腾	1	6958
nqij	性饥渴	1	11397
nqiy	𢘝	0	0
nqj	恂	3	13026
nqjb	惸	0	5853
nqje	𢠽	0	0
nqjg	恂	0	13026
nqjg	𦐥	0	0
nqjn	𢞛	0	0
nqkb	𡥯	0	0
nqkd	𡱈	0	0
nqkg	怐	0	0
nqkg	翑	0	6506
nqkg	𢙛	0	0
nqkq	悗	0	0
nqkq	𢥋	0	0
nqlv	𠠷	0	0
nqmd	愌	0	0
nqmd	𢚾	0	0
nqmh	𡱃	0	0
nqmo	𢡓	0	0
nqnf	怦然心动	1	13986
nqnn	䎂	0	0
nqnn	怉	0	0
nqnn	𦐙	0	0
nqnt	必然性	1	15738
nqnw	𢜁	0	0
nqod	𢥌	0	0
nqoo	心急火燎	1	13314
nqot	𢣌	0	0
nqoy	㥌	0	0
nqoy	𢠐	0	0
nqpf	必争之地	1	16120
nqpu	以销定产	1	0
nqqb	恟	0	0
nqqi	㞔	0	0
nqqw	𣤪	0	0
nqqy	㤊	0	0
nqqy	恀	0	12713
nqr	惚	3	17036
nqrd	以卵投石	1	0
nqrf	必杀技	1	13002
nqrh	𢝻	0	0
nqrh	𢥅	0	0
nqrn	惚	0	17036
nqrn	愡	0	0
nqrn	𡱽	0	0
nqrt	以怨报德	1	0
nqrt	𢗘	0	0
nqru	心狠手辣	1	17737
nqrv	改名换姓	1	15547
nqsc	居留权	1	16212
nqsc	𢟌	0	0
nqss	尼尔森	1	22387
nqsy	𢘹	0	0
nqta	以逸待劳	1	12286
nqtg	𢚯	0	0
nqto	𢙹	0	0
nqtt	情急智生	1	11561
nquc	心猿意马	1	11898
nqud	慢镜头	1	10489
nquf	𣁭	0	0
nqug	𢗋	0	0
nquq	遐迩闻名	1	0
nqv	𠃔	0	0
nqv	𡰭	0	0
nqve	𢣩	0	0
nqvg	㤘	0	0
nqvg	惂	0	0
nqvh	𢛵	0	0
nqvo	心急如火	1	0
nqvo	𢢴	0	0
nqvs	心急如焚	1	16257
nqwf	展销会	1	13088
nqwi	𣢂	0	0
nqwq	怫然作色	1	0
nqww	局外人	1	20238
nqwy	㰝	0	0
nqwy	忺	0	0
nqwy	𣢁	0	0
nqwy	𣢇	0	0
nqy	𢗇	0	0
nqyg	鸤	0	0
nqyg	𢝁	0	0
nqyg	𦑟	0	0
nqyj	懰	0	0
nqyl	𢞓	0	0
nqyt	性解放	1	15436
nqyy	㣿	0	0
nr	怕	4	35966
nrad	怕苦	1	18267
nrak	惶惑	1	14019
nram	惶恐	1	18638
nraq	𣄹	0	0
nrat	㦻	0	0
nrcf	愧对	1	14789
nrcw	怕难	1	15958
nrcy	㤆	0	0
nrdr	屈打成招	1	9624
nrdw	以势压人	1	11225
nre	𠃓	0	0
nrf	習	3	30541
nrfh	𢝺	0	0
nrfo	愧赧	1	0
nrfq	翫	0	5853
nrg	怕	3	34471
nrg	𦐚	0	0
nrgg	惶	0	21641
nrgg	𦑠	0	0
nrgk	㤧	0	0
nrgk	怕事	1	19435
nrgq	怕死	1	23793
nrgt	屈指一算	1	0
nrgw	己所不欲	1	13692
nrh	忻	3	16688
nrha	惶遽	1	0
nrhg	发指眦裂	1	0
nrhm	㥴	0	0
nrhq	𧢇	0	0
nrid	发扬光大	1	17404
nrii	𡱖	0	0
nriy	𢝓	0	0
nriy	𦐣	0	0
nrj	𢬙	0	0
nrjg	怕是	1	25739
nrk	𢩦	0	0
nrky	飞扬跋扈	1	13710
nrlo	憮	0	0
nrlp	以手加额	1	0
nrlx	怕累	1	16337
nrmj	飁	0	0
nrn	忾	3	13842
nrne	慌手慌脚	1	0
nrng	惶悚	1	0
nrng	𦒆	0	0
nrnn	忾	0	13842
nrno	愾	0	8326
nrnr	惶惶	1	20349
nrnt	愧怍	1	0
nrnv	愧恨	1	0
nrpn	怕官	1	0
nrq	愧	3	25741
nrqc	愧	0	25741
nrqd	惶然	1	13527
nrqf	𢡨	0	0
nrqn	𢚋	0	0
nrqn	𢛺	0	0
nrqn	𦑀	0	0
nrqv	快捷键	1	11260
nrqw	惞	0	0
nrqw	𣣁	0	0
nrqw	𣤊	0	0
nrrf	蛋白质	1	25989
nrrm	懫	0	0
nrso	屈指可数	1	16533
nrsy	心手相应	1	0
nrtf	𡲎	0	0
nrtf	𢛞	0	0
nrtg	怕生	1	14196
nrtj	怕得	1	20926
nrtn	𣯮	0	0
nrud	怕羞	1	13254
nrup	屏气凝神	1	0
nruq	愧疚	1	22627
nruw	情投意合	1	13728
nrvc	𢟝	0	0
nrwo	𪄶	0	0
nrwt	屏气敛息	1	0
nrww	怕人	1	19532
nrwy	怢	0	9546
nrwy	翐	0	0
nrwy	𩀦	0	0
nrye	犀牛望月	1	0
nryl	愧为	1	16980
nryt	忻州	1	15276
nryt	憿	0	0
nryw	怕谁	1	16175
nryy	𢘛	0	0
ns	怵	4	15150
nsce	性本能	1	9624
nscs	𡳨	0	0
nsd	𧟢	0	0
nsfc	𡲅	0	0
nsfd	𡲙	0	0
nsfi	慓	0	7750
nsfj	𢢼	0	0
nsfn	飞机场	1	20376
nsfn	飞檐走壁	1	12041
nsfo	心醉魂迷	1	0
nsg	恓	3	8772
nsgd	心想事成	1	15425
nsgg	㤓	0	0
nsgg	买椟还珠	1	0
nsgg	异想天开	1	18528
nsgh	屡禁不止	1	16157
nsgx	屡禁不绝	1	11718
nsh	忊	3	0
nsi	杘	3	0
nsif	屠格涅夫	1	11046
nsjh	憛	0	0
nsk	𡰨	0	0
nskg	𡳟	0	0
nskg	𢘟	0	0
nskk	𢥳	0	0
nsnj	怵惕	1	0
nsns	怪模怪样	1	7758
nsnt	必要性	1	21287
nsnu	𢝴	0	0
nsoy	憟	0	0
nsqd	怵然	1	0
nss	憷	3	0
nssf	飞机票	1	17577
nssh	憷	0	0
nssi	㦗	0	0
nssq	𢟼	0	0
nssy	惏	0	0
nssy	慄	0	17929
nstk	𡳯	0	0
nstt	𡳷	0	0
nsud	怵头	1	0
nsvg	𢞅	0	0
nswc	𢛒	0	0
nswi	以权代法	1	0
nsww	𢜞	0	0
nsy	怵	3	14520
nsy	𦐔	0	0
nsyj	尸横遍野	1	13172
nsyt	以权谋私	1	16980
nsyy	怵	0	14520
nt	必	4	38374
nta	怅	3	16705
ntaa	发芽	1	20405
ntad	改期	1	18440
ntae	发散	1	18736
ntaf	改革	1	34775
ntag	慢条斯理	1	15253
ntah	𢗢	0	0
ntah	𢘸	0	0
ntai	发落	1	16166
ntaj	𦐒	0	0
ntal	发功	1	12390
ntal	𢥸	0	0
ntam	发黄	1	14133
ntan	屜	0	14656
ntan	𢖲	0	0
ntap	发蒙	1	6958
ntas	屧	0	0
ntau	发薪	1	14984
ntaw	发花	1	13172
ntay	怅	0	16705
ntb	悸	3	18374
ntbb	性子	1	21348
ntbd	尾随	1	19568
ntbe	𦛫	0	0
ntbf	发际	1	10817
ntbg	悸	0	18374
ntbh	邲	0	9089
ntbh	𠨍	0	0
ntbh	𠨘	0	0
ntbi	发函	1	12416
ntbk	履职	1	25433
ntbk	𠚊	0	0
ntbm	发出	1	32139
ntbn	发了	1	31192
ntbn	𢘬	0	0
ntc	发	3	40194
ntcb	𡱣	0	0
ntce	性能	1	29416
ntch	𢂟	0	0
ntcm	改观	1	20232
ntcn	尾巴	1	27169
ntct	以简驭繁	1	0
ntct	𡲲	0	0
ntct	𡳌	0	0
ntcw	发难	1	15181
ntcy	发	0	40194
ntcy	𠬞	0	0
ntd	恬	3	19718
ntdc	𡲁	0	0
ntdd	发飙	1	18919
ntdd	𢚮	0	0
ntde	必有	1	25164
ntdg	性感	1	31421
ntdg	恬	0	19718
ntdh	𡳸	0	0
ntdi	羽毛丰满	1	8841
ntdi	𡱁	0	0
ntdj	㤭	0	0
ntdk	憍	0	11118
ntdk	𢛍	0	0
ntdk	𦒓	0	0
ntdl	发奋	1	13151
ntdl	履历	1	19970
ntdm	发布	1	32569
ntdn	改成	1	25407
ntdn	𡲔	0	0
ntdn	𥎲	0	0
ntdp	㦀	0	0
ntdp	发达	1	28217
ntdr	发愿	1	12755
ntdt	𢤝	0	0
ntdw	𣤻	0	0
ntdy	㤇	0	0
ntdy	尾矿	1	12732
ntdy	𢝹	0	0
nte	必	3	36779
nte	𠂈	0	0
nte	𠚣	0	0
nte	𡰣	0	0
nted	必须	1	40146
ntej	心知肚明	1	19833
ntep	性爱	1	25960
nter	性腺	1	10489
ntet	必胜	1	24523
ntet	改用	1	24359
nteu	发胖	1	16928
ntev	飞毛腿	1	14971
ntev	𡲾	0	0
ntey	𦐩	0	0
ntf	尾	3	30922
ntfa	𡳊	0	0
ntfa	𣍁	0	0
ntfb	屘	0	0
ntfb	属地	1	21341
ntfb	𡥸	0	0
ntfb	𡦥	0	0
ntfb	𡱬	0	0
ntfb	𡲪	0	0
ntfb	𡳀	0	0
ntfb	𡳒	0	0
ntfb	𡳜	0	0
ntfb	𤳰	0	0
ntfc	发动	1	31731
ntfc	屐	0	14050
ntfc	改动	1	22024
ntfc	𡲋	0	0
ntfc	𡲨	0	0
ntfc	𡳃	0	0
ntfc	𡳺	0	0
ntfc	𥖑	0	0
ntfd	必需	1	27537
ntfd	𡳕	0	0
ntfe	𡲊	0	0
ntfe	𡳔	0	0
ntff	尾款	1	12614
ntff	屗	0	0
ntff	屛	0	0
ntff	𡊭	0	0
ntff	𡱭	0	0
ntff	𡳝	0	0
ntff	𢡩	0	0
ntfg	𡲤	0	0
ntfg	𡲥	0	0
ntfg	𢗖	0	0
ntfg	𢝤	0	0
ntfg	𥜀	0	0
ntfg	𦅴	0	0
ntfg	𦘧	0	0
ntfh	㤚	0	0
ntfh	发起	1	28587
ntfh	忏	0	21526
ntfh	忤	0	15816
ntfh	𠧮	0	0
ntfh	𡲫	0	0
ntfi	㞙	0	0
ntfi	𡱵	0	0
ntfi	𡲧	0	0
ntfi	𡳓	0	0
ntfj	㦧	0	0
ntfj	改进	1	28104
ntfj	𡲉	0	0
ntfj	𡳩	0	0
ntfj	𡳳	0	0
ntfk	悎	0	0
ntfk	𡳎	0	0
ntfl	𠡨	0	0
ntfm	㦫	0	0
ntfn	尾	0	30922
ntfn	尾声	1	20683
ntfn	毣	0	0
ntfn	𡳗	0	0
ntfn	𡳦	0	0
ntfn	𢗳	0	0
ntfo	𡲸	0	0
ntfo	𤉂	0	0
ntfo	𤌨	0	0
ntfo	𥹹	0	0
ntfo	𪑐	0	0
ntfp	悔过	1	19764
ntfp	慥	0	0
ntfp	改过	1	22275
ntfp	𦐿	0	0
ntfp	𨘘	0	0
ntfq	改元	1	18524
ntfq	𢙝	0	0
ntfs	𨤔	0	0
ntft	发霉	1	17981
ntft	𢽙	0	0
ntfu	懊丧	1	6958
ntfv	㞚	0	0
ntfv	𦑣	0	0
ntfw	𡲼	0	0
ntfw	𣣑	0	0
ntfx	𡲭	0	0
ntfx	𡳖	0	0
ntfx	𡳹	0	0
ntfy	𡲈	0	0
ntfy	𡳪	0	0
ntfy	𡳱	0	0
ntfy	𡳲	0	0
ntg	性	3	38556
ntga	发型	1	26722
ntgb	以身殉职	1	12152
ntgc	发到	1	21946
ntgd	改天	1	24912
ntge	发表	1	32160
ntge	恬静	1	15047
ntgf	属于	1	34294
ntgf	𢛉	0	0
ntgf	𢝆	0	0
ntgg	性	0	38556
ntgh	改正	1	22932
ntgi	心血来潮	1	17195
ntgi	憡	0	0
ntgi	𢜼	0	0
ntgk	履带	1	16928
ntgl	以身殉国	1	7068
ntgl	慟	0	13684
ntgm	发现	1	39598
ntgm	𡳮	0	0
ntgo	发来	1	22419
ntgo	𢣤	0	0
ntgq	必死	1	21120
ntgu	履平	1	13902
ntgv	发妻	1	10698
nth	怍	3	11619
ntha	发虚	1	0
nthc	𢜢	0	0
nthd	㞒	0	0
nthd	𦤋	0	0
nthf	怍	0	11619
nthf	𢡋	0	0
nthg	𢙆	0	0
nthh	发卡	1	16720
nthh	屣	0	12021
nthh	𢟎	0	0
nthj	𢣦	0	0
nthk	改点	1	0
nthk	𢜥	0	0
nthp	𢚀	0	0
nthq	覕	0	0
nthq	𡲽	0	0
nthx	发紫	1	13953
nthy	𢣔	0	0
ntia	发泄	1	24594
ntid	发源	1	22389
ntif	发汗	1	9885
ntig	飞利浦	1	15948
ntii	发水	1	18345
ntim	发油	1	13620
ntin	发烫	1	13656
ntio	恬淡	1	16293
ntip	发觉	1	25567
ntiq	发光	1	26203
ntit	飞短流长	1	0
ntit	𡰹	0	0
ntiy	尾注	1	11295
ntiy	𢝥	0	0
ntj	虱	3	20136
ntja	发蜡	1	0
ntjc	发紧	1	15193
ntjd	以升量石	1	0
ntje	发明	1	30273
ntjf	𨤩	0	0
ntjg	发行量	1	18694
ntjh	悧	0	0
ntjh	𠛡	0	0
ntji	虱	0	20136
ntjj	改日	1	15978
ntjn	发电	1	27470
ntjo	𪄰	0	0
ntjp	发晕	1	12779
ntjq	改易	1	12779
ntjr	慯	0	0
ntjt	愎	0	13135
ntjx	𡲕	0	0
ntk	属	3	32740
ntkf	𠰣	0	0
ntkg	恪	0	23185
ntkg	𦐦	0	0
ntkj	㔉	0	0
ntkk	性器	1	18420
ntkk	改口	1	18652
ntkk	𢠑	0	0
ntkl	性别	1	25861
ntkm	飞行员	1	28284
ntko	𪅱	0	0
ntkr	𣃁	0	0
ntks	发呆	1	20124
ntkv	屨	0	5853
ntkw	发嗲	1	8019
ntky	属	0	32740
ntl	恤	3	23573
ntld	悔罪	1	15459
ntlf	发黑	1	15514
ntlf	𥁑	0	0
ntlg	恤	0	23573
ntlk	发回	1	18247
ntln	憁	0	0
ntlq	发软	1	16720
ntls	发困	1	0
ntlt	发力	1	25007
ntlt	𢠧	0	0
ntlv	发轫	1	14468
ntlw	改办	1	7478
ntlx	𡲮	0	0
ntlx	𢞗	0	0
ntm	懊	3	18465
ntma	𦐷	0	0
ntmd	懊	0	18465
ntme	尾骨	1	12491
ntmf	发财	1	24515
ntmh	发帖	1	19052
ntmj	𡶇	0	0
ntmk	恦	0	0
ntmm	恨入骨髓	1	0
ntmn	𢖾	0	0
ntmo	𪂨	0	0
ntmt	必败	1	16284
ntmy	发凡	1	0
ntna	发展	1	39706
ntnb	悖入悖出	1	0
ntnc	𣪃	0	0
ntnf	发愤	1	16302
ntng	发情	1	20405
ntng	怜香惜玉	1	7478
ntng	性情	1	23106
ntnl	发愣	1	10082
ntnm	怅惘	1	13508
ntnn	忔	0	0
ntns	发怵	1	11529
ntnt	属性	1	25431
ntnt	忏悔	1	26196
ntnt	懊悔	1	19572
ntnt	𡰾	0	0
ntnu	𢚓	0	0
ntnu	𢚢	0	0
ntnv	悔恨	1	21520
ntny	懊恼	1	17450
nto	愀	3	6671
ntoa	发烧	1	25536
ntog	改业	1	0
ntoi	𨤏	0	0
ntol	憣	0	0
ntoo	发火	1	24714
ntoo	发炎	1	20117
ntoq	发炮	1	18003
ntos	尾灯	1	19248
ntou	发糕	1	0
ntov	尾数	1	14304
ntov	屦	0	12737
ntov	𡲹	0	0
ntow	发粉	1	0
ntoy	愀	0	6671
ntpe	发家	1	18015
ntpe	𨒜	0	0
ntpf	恪守	1	21747
ntpg	必定	1	27329
ntpg	改写	1	21544
ntpi	㞏	0	0
ntpm	𧸈	0	0
ntpn	民告官	1	0
ntpu	属实	1	22951
ntpv	发案	1	8774
ntpw	必究	1	17501
ntpy	发福	1	15459
ntqa	发昏	1	14815
ntqa	改错	1	12286
ntqc	改色	1	10574
ntqd	必然	1	29231
ntqg	尾鳍	1	12755
ntqk	改名	1	28726
ntqk	𡱺	0	0
ntqn	发包	1	11155
ntqq	恤金	1	17404
ntqs	必杀	1	18499
ntqt	发狂	1	23305
ntqv	性急	1	17489
ntqw	改锥	1	6844
ntqw	𣢠	0	0
ntrb	发报	1	20551
ntrf	性质	1	28821
ntrf	𤽣	0	0
ntrg	发兵	1	17749
ntrh	改掉	1	19802
ntrm	改制	1	22672
ntrn	发扬	1	27182
ntrn	发掘	1	25391
ntrp	发挥	1	33168
ntrq	以德报怨	1	7758
ntrq	改换	1	14667
ntrr	发誓	1	32776
ntrt	𡱫	0	0
ntru	发抖	1	24361
ntrv	发热	1	25860
ntrw	改扮	1	9100
ntrx	发指	1	18241
ntsa	悔棋	1	0
ntsf	发票	1	20823
ntsg	发酵	1	22920
ntsg	发酸	1	9100
ntsh	属相	1	11463
ntsh	𢗈	0	0
ntsi	发梢	1	9457
ntso	尾楼	1	10034
ntss	发木	1	13067
ntst	性格	1	29382
ntsu	发榜	1	0
ntsv	必要	1	35001
ntsw	尾椎	1	12416
ntsy	以身相许	1	11496
ntt	履	3	27473
nttd	恬适	1	11225
nttd	𡱱	0	0
nttd	𢞖	0	0
ntte	尾盘	1	0
ntte	𡲟	0	0
nttf	发行	1	29435
nttf	履行	1	29270
nttf	改造	1	30089
nttg	发生	1	40334
ntth	发自	1	23476
ntth	改版	1	20214
ntth	𡲛	0	0
nttj	必得	1	19680
nttj	𧍦	0	0
nttk	屩	0	0
nttk	必先利其器	1	12936
nttl	必备	1	21470
nttm	发射	1	31477
ntto	发愁	1	17861
nttp	心向往之	1	12936
nttq	改称	1	22929
nttr	发物	1	11718
ntts	发条	1	19715
nttt	发笑	1	19256
nttt	履	0	27473
nttt	𡳐	0	0
nttv	㞜	0	0
nttw	必答	1	17297
ntty	发往	1	17919
ntty	发稿	1	14920
ntu	𢖻	0	0
ntub	忤逆	1	14117
ntuc	发痛	1	11225
ntud	发送	1	27561
ntud	改判	1	15481
ntud	改善	1	31837
ntue	𢥣	0	0
ntuf	改装	1	23303
ntug	发病	1	24280
ntug	性病	1	25436
ntuj	发音	1	25533
ntuj	𢤣	0	0
ntuj	𢥕	0	0
ntuk	发问	1	21001
ntuk	尾部	1	22327
ntum	发疯	1	27467
ntun	发闷	1	7175
ntun	𢥆	0	0
ntuq	必将	1	24998
ntuq	性交	1	26489
ntus	恪遵	1	9569
ntut	书香门第	1	15707
ntut	改道	1	20423
ntuu	发痒	1	15470
ntuw	发冷	1	16517
ntux	发辫	1	10616
ntux	𢟊	0	0
ntuy	㤏	0	0
ntuy	发凉	1	8705
ntvb	㦢	0	0
ntvb	改好	1	15072
ntvb	𠨞	0	0
ntvc	发怒	1	21043
ntvf	改建	1	25366
ntvg	𢛊	0	0
ntvi	异乎寻常	1	15919
ntvj	羿射九日	1	8841
ntvo	性灵	1	11956
ntvp	改嫁	1	18485
ntvq	悔婚	1	11463
ntvt	改姓	1	18958
ntvy	心乱如麻	1	7478
ntwf	居委会	1	21703
ntwf	𡳑	0	0
ntwg	性命	1	28390
ntwh	㞞	0	0
ntwh	必修	1	22000
ntwh	𢠰	0	0
ntwm	以身作则	1	20913
ntwn	尾追	1	15157
ntwo	鴓	0	0
ntwr	发件	1	10778
ntwt	发作	1	26478
ntwt	𡲰	0	0
ntww	性欲	1	22302
ntwx	发货	1	19740
ntwy	发信	1	20813
ntwy	发售	1	21614
ntx	悔	3	28203
ntxa	发红	1	17117
ntxb	𡱹	0	0
ntxc	必经	1	21177
ntxc	𠬳	0	0
ntxe	改组	1	20226
ntxe	𦛬	0	0
ntxg	改线	1	12152
ntxj	㞛	0	0
ntxn	必纠	1	11529
ntxn	𡲏	0	0
ntxq	履约	1	13764
ntxt	发绺	1	0
ntxt	𢠨	0	0
ntxu	悔	0	28203
ntxv	发绿	1	10223
ntxw	发给	1	26024
ntxx	发丝	1	16284
ntxy	改编	1	26546
nty	改	3	36484
nty	攺	3	0
nty	𢗡	0	0
ntyc	发育	1	24782
ntyf	必读	1	13799
ntyg	发证	1	14971
ntyg	𢛛	0	0
ntyi	以身试法	1	15968
ntyk	性知识	1	14084
ntyl	改为	1	27857
ntyl	避重就轻	1	12614
ntym	发市	1	18324
ntyn	尾房	1	0
ntyn	𢗺	0	0
ntyo	发迹	1	15169
ntyo	改变	1	36515
ntyp	发亮	1	21749
ntys	发麻	1	14289
ntys	改订	1	12958
ntyt	发放	1	26433
ntyt	发话	1	16203
ntyv	改良	1	25566
ntyy	发廊	1	17640
ntyy	发文	1	22344
ntyy	发言	1	29329
ntyy	𣁉	0	0
nu	习	4	35969
nua	屏	3	28228
nuae	买菜	1	20973
nuae	飞散	1	10532
nuah	恲	0	0
nuai	飞落	1	11809
nuaj	屏幕	1	28562
nuaj	𠝭	0	0
nuaj	𢡠	0	0
nuak	屏	0	28228
nuan	习艺	1	0
nuan	𤭸	0	0
nuap	𨔧	0	0
nuas	𡳙	0	0
nuat	收效甚微	1	15654
nuau	屏蔽	1	22250
nuaw	飞花	1	12541
nuax	买药	1	15829
nuay	异端邪说	1	11225
nubg	悦耳	1	18059
nubm	飞出	1	20983
nubn	买了	1	30692
nubt	𡱞	0	0
nubu	屏障	1	23357
nubw	屏除	1	7847
nucb	飞驰	1	18390
nuce	买通	1	18504
nuck	飞驶	1	0
nucr	心痒难挠	1	0
nud	㞐	0	0
nud	习	3	34474
nuda	飞碟	1	20041
nuda	𦒁	0	0
nudb	惓	0	7049
nudc	𢥂	0	0
nudd	羼	0	0
nude	懩	0	0
nudf	飞奔	1	17767
nudh	慻	0	0
nudi	𢟱	0	0
nudj	𠠮	0	0
nudk	𡱝	0	0
nudk	𢢆	0	0
nudl	心慈面软	1	0
nudl	𢛗	0	0
nudn	买成	1	11809
nudp	遅	0	10713
nudt	屡次三番	1	11329
nudu	买	0	34293
nudv	恼羞成怒	1	16720
nudw	买春	1	11984
nudx	飞龙	1	22065
nueb	悦服	1	0
nued	𢤱	0	0
nueg	憪	0	0
nuep	憎爱	1	0
nuep	𢢝	0	0
nuet	习用	1	13799
nueu	飞腾	1	12565
nuey	㥞	0	0
nuey	𢟰	0	0
nuf	翌	3	23185
nufb	飞地	1	14971
nufc	飞去	1	22700
nufh	买走	1	13710
nufh	怑	0	0
nufh	飞越	1	22086
nufh	𢗸	0	0
nufj	买进	1	17755
nufk	𡰷	0	0
nufn	买卖	1	27647
nufp	飞过	1	24772
nufs	飞霜	1	6844
nufv	飞雪	1	13373
nug	㥃	0	0
nug	翋	3	11256
nug	𢘮	0	0
nuga	习武	1	17103
nugc	买到	1	24614
nugd	飞天	1	21028
nuge	愣头青	1	9457
nugf	飞球	1	13546
nugg	𢡞	0	0
nugh	买下	1	26042
nugi	㦨	0	0
nugi	𢟞	0	0
nugi	𢟣	0	0
nugk	飞速	1	20471
nugl	㦈	0	0
nugo	买来	1	21977
nugo	憎恶	1	19785
nugt	𢣂	0	0
nugt	𢤻	0	0
nuh	𦐹	0	0
nuhh	悦目	1	17437
nuhk	买点	1	23794
nuhv	飞眼	1	0
nuhx	买些	1	21565
nui	飞	3	34589
nuia	飞鸿	1	23799
nuic	民意测验	1	15334
nuig	飞沫	1	18334
nuij	飞瀑	1	14959
nuim	飞溅	1	17820
nuip	飞泻	1	0
nuiq	买光	1	6844
nuis	飞洒	1	0
nuiv	习染	1	0
nuix	飞涨	1	15909
nuj	惮	3	18309
nujd	翌晨	1	12416
nujf	惮	0	18309
nujf	憧	0	20239
nujg	习题	1	16680
nujg	愔	0	14930
nujg	𢢀	0	0
nujh	慞	0	0
nujh	飞虫	1	13274
nujh	𠞂	0	0
nujj	翌日	1	24160
nujl	𢣛	0	0
nujm	𢦅	0	0
nujn	憶	0	26389
nujn	𢤤	0	0
nujq	𢛹	0	0
nujr	飞蝗	1	12958
nujt	飞蛾	1	18485
nujw	𢣇	0	0
nuk	屖	3	0
nuk	悦	3	24944
nuke	𢟦	0	0
nukg	㥉	0	0
nukh	飞跃	1	22043
nukh	𠁨	0	0
nukk	𢣻	0	0
nukq	悦	0	24944
nukq	飞吻	1	13986
nul	憎	3	23286
nulf	慰问团	1	12364
nulg	飞车	1	21516
nulj	層	0	31458
nulj	憎	0	23286
nulj	𦒗	0	0
nulk	飞回	1	20691
nulw	买办	1	14164
numa	飞贼	1	15193
numi	𢛎	0	0
numq	屏风	1	17627
numt	买账	1	17890
numt	𢠳	0	0
numt	𦒐	0	0
numw	买肉	1	14003
numy	𢡝	0	0
nune	愣头愣脑	1	0
nunj	憧憬	1	23438
nunn	飞快	1	20183
nunn	𠃡	0	0
nunt	习性	1	19524
nunu	尽善尽美	1	17365
nunu	𠃧	0	0
nunv	憎恨	1	25343
nunx	习惯	1	32799
nuny	㦖	0	0
nuog	𢛰	0	0
nuoj	𢢏	0	0
nuon	买断	1	16073
nupb	习字	1	12416
nupe	买家	1	24071
nupk	遟	0	0
nupn	买官	1	13373
nupo	飞灾	1	11225
nupq	以产定销	1	0
nupt	买客	1	0
nupy	㥬	0	0
nuqc	悦色	1	15799
