loaded 1845 rows across 6 chars

=== verdict tally (1845 rows) ===
  UNCERTAIN         :  1579  ( 85.6%)
  LIKELY_SPURIOUS   :   133  (  7.2%)
  SPURIOUS          :   117  (  6.3%)
  LEGITIMATE        :    16  (  0.9%)

=== verdict by source char ===
  地: {'LEGITIMATE': 8, 'UNCERTAIN': 573, 'SPURIOUS': 37, 'LIKELY_SPURIOUS': 85}
  得: {'UNCERTAIN': 626, 'LEGITIMATE': 1, 'LIKELY_SPURIOUS': 23}
  的: {'UNCERTAIN': 101, 'SPURIOUS': 80, 'LIKELY_SPURIOUS': 7}
  了: {'LEGITIMATE': 4, 'UNCERTAIN': 222, 'LIKELY_SPURIOUS': 18}
  谁: {'LEGITIMATE': 2, 'UNCERTAIN': 57}
  那: {'LEGITIMATE': 1}
char	wrong_code	word	freq	primary	verdict	note
得	weideihuanhe	未得缓和	0	weidehuanhe	UNCERTAIN	default
得	wendeibaoyu	闻得宝玉	0	wendebaoyu	UNCERTAIN	default
得	wendeijin	闻得今	0	wendejin	UNCERTAIN	default
得	wendeisun	闻得孙	0	wendesun	UNCERTAIN	default
得	wendeiwang	闻得王	0	wendewang	UNCERTAIN	default
得	wendeixian	闻得贤	0	wendexian	UNCERTAIN	default
得	wendeixiang	闻得香	0	wendexiang	UNCERTAIN	default
得	wendeiyan	闻得燕	0	wendeyan	UNCERTAIN	default
得	wudeiquan	武得全	0	wudequan	UNCERTAIN	default
得	wudeiwei	毋得违	0	wudewei	UNCERTAIN	default
得	xianchideidian	先驰得点	0	xianchidedian	UNCERTAIN	default
得	xideibai	习得白	0	xidebai	UNCERTAIN	default
得	xideixingwei	习得行为	0	xidexingwei	UNCERTAIN	default
得	xiongdeihen	凶得狠	0	xiongdehen	UNCERTAIN	default
得	xudeihai	须得海	0	xudehai	UNCERTAIN	default
得	xudeijing	须得静	0	xudejing	UNCERTAIN	default
得	xudeilian	须得连	0	xudelian	UNCERTAIN	default
得	xudeixin	须得寻	0	xudexun	UNCERTAIN	default
得	xudeixun	须得寻	0	xudexun	UNCERTAIN	default
得	xudeiyan	须得言	0	xudeyan	UNCERTAIN	default
得	xudeiyi	须得依	0	xudeyi	UNCERTAIN	default
得	xuxuedei	须学得	0	xuxuede	UNCERTAIN	2-char prefix '须学' + 助词 (V+助词 or 2-char N+助词)
得	yanbidei	颜彼得	0	yanbide	UNCERTAIN	2-char prefix '颜彼' + 助词 (V+助词 or 2-char N+助词)
得	yawendei	雅温得	0	yawende	UNCERTAIN	2-char prefix '雅温' + 助词 (V+助词 or 2-char N+助词)
得	yazideimeng	哑子得梦	0	yazidemeng	UNCERTAIN	default
得	yelvdei	耶律得	0	yelvde	UNCERTAIN	2-char prefix '耶律' + 助词 (V+助词 or 2-char N+助词)
得	yijushudei	一举数得	0	yijushude	LIKELY_SPURIOUS	>=3-char prefix '一举数' + 助词 (long phrase + 助词)
得	yijusidei	一举四得	0	yijuside	LIKELY_SPURIOUS	>=3-char prefix '一举四' + 助词 (long phrase + 助词)
得	yingduideiyi	应对得宜	0	yingduideyi	UNCERTAIN	default
得	yingfudeiyi	应付得宜	0	yingfudeyi	UNCERTAIN	default
得	youyudeishui	犹鱼得水	0	youyudeshui	UNCERTAIN	default
得	zhangdeiqin	张得勤	0	zhangdeqin	UNCERTAIN	default
得	zhangdeixiang	张得象	0	zhangdexiang	UNCERTAIN	default
得	zhangzhendei	掌震得	0	zhangzhende	UNCERTAIN	2-char prefix '掌震' + 助词 (V+助词 or 2-char N+助词)
得	zhaoyundei	赵云得	0	zhaoyunde	UNCERTAIN	2-char prefix '赵云' + 助词 (V+助词 or 2-char N+助词)
得	zhengfudeifu	正负得负	0	zhengfudefu	UNCERTAIN	default
得	zhishoukedei	炙手可得	0	zhishoukede	LIKELY_SPURIOUS	>=3-char prefix '炙手可' + 助词 (long phrase + 助词)
得	zhizaibidei	志在比得	0	zhizaibide	LIKELY_SPURIOUS	>=3-char prefix '志在比' + 助词 (long phrase + 助词)
得	zhongdeifu	终得复	0	zhongdefu	UNCERTAIN	default
得	zhumianxiandei	逐免先得	0	zhumianxiande	LIKELY_SPURIOUS	>=3-char prefix '逐免先' + 助词 (long phrase + 助词)
了	duiliao	对了	35095	duile	LEGITIMATE	whitelist N+助词
了	jiliao	极了	33555	jile	LEGITIMATE	whitelist N+助词
了	baliao	罢了	32721	bale	LEGITIMATE	whitelist N+助词
了	meiliao	没了	31107	meile	LEGITIMATE	whitelist N+助词
了	jiuxingliao	就行了	29074	jiuxingle	UNCERTAIN	2-char prefix '就行' + 助词 (V+助词 or 2-char N+助词)
了	shuoliaosuan	说了算	28132	shuolesuan	UNCERTAIN	default
了	taihaoliao	太好了	27898	taihaole	UNCERTAIN	2-char prefix '太好' + 助词 (V+助词 or 2-char N+助词)
了	guanliao	关了	26587	guanle	UNCERTAIN	single-char prefix '关' + 助词 (likely legitimate N+助词,但 ambiguous)
了	tongliao	通了	25969	tongle	UNCERTAIN	single-char prefix '通' + 助词 (likely legitimate N+助词,但 ambiguous)
了	shanliao	删了	25819	shanle	UNCERTAIN	single-char prefix '删' + 助词 (likely legitimate N+助词,但 ambiguous)
了	dangliao	当了	25007	dangle	UNCERTAIN	single-char prefix '当' + 助词 (likely legitimate N+助词,但 ambiguous)
了	taibangliao	太棒了	24759	taibangle	UNCERTAIN	2-char prefix '太棒' + 助词 (V+助词 or 2-char N+助词)
了	biewangliao	别忘了	24542	biewangle	UNCERTAIN	2-char prefix '别忘' + 助词 (V+助词 or 2-char N+助词)
了	shoudeliao	受得了	23939	shoudele	UNCERTAIN	2-char prefix '受得' + 助词 (V+助词 or 2-char N+助词)
了	kuiliao	亏了	23513	kuile	UNCERTAIN	single-char prefix '亏' + 助词 (likely legitimate N+助词,但 ambiguous)
了	haoliaoma	好了吗	22809	haolema	UNCERTAIN	default
了	haoliaoba	好了吧	21787	haoleba	UNCERTAIN	default
了	qisiwoliao	气死我了	21535	qisiwole	LIKELY_SPURIOUS	>=3-char prefix '气死我' + 助词 (long phrase + 助词)
了	shuobailiao	说白了	21467	shuobaile	UNCERTAIN	2-char prefix '说白' + 助词 (V+助词 or 2-char N+助词)
了	jieliao	借了	21422	jiele	UNCERTAIN	single-char prefix '借' + 助词 (likely legitimate N+助词,但 ambiguous)
了	haoliaomei	好了没	21328	haolemei	UNCERTAIN	default
了	haoliaomo	好了没	21328	haolemei	UNCERTAIN	default
了	daliaoge	打了个	20955	dalege	UNCERTAIN	default
了	buzaoliao	不早了	20830	buzaole	UNCERTAIN	2-char prefix '不早' + 助词 (V+助词 or 2-char N+助词)
了	jieliaohun	结了婚	20562	jielehun	UNCERTAIN	default
了	chongliao	冲了	19737	chongle	UNCERTAIN	single-char prefix '冲' + 助词 (likely legitimate N+助词,但 ambiguous)
了	chayuanliao	差远了	19566	chayuanle	UNCERTAIN	2-char prefix '差远' + 助词 (V+助词 or 2-char N+助词)
了	qiangzouliao	抢走了	19507	qiangzoule	UNCERTAIN	2-char prefix '抢走' + 助词 (V+助词 or 2-char N+助词)
了	chiliaofan	吃了饭	19495	chilefan	UNCERTAIN	default
了	kailiaoge	开了个	19262	kailege	UNCERTAIN	default
了	kuaihaoliao	快好了	19130	kuaihaole	UNCERTAIN	2-char prefix '快好' + 助词 (V+助词 or 2-char N+助词)
了	chuliaoming	出了名	19018	chuleming	UNCERTAIN	default
了	kehaoliao	可好了	18992	kehaole	UNCERTAIN	2-char prefix '可好' + 助词 (V+助词 or 2-char N+助词)
了	zhangjianshiliao	长见识了	18547	zhangjianshile	LIKELY_SPURIOUS	>=3-char prefix '长见识' + 助词 (long phrase + 助词)
了	bieshuiliao	别睡了	18361	bieshuile	UNCERTAIN	2-char prefix '别睡' + 助词 (V+助词 or 2-char N+助词)
了	shuaidailiao	帅呆了	18243	shuaidaile	UNCERTAIN	2-char prefix '帅呆' + 助词 (V+助词 or 2-char N+助词)
了	lianliao	连了	18191	lianle	UNCERTAIN	single-char prefix '连' + 助词 (likely legitimate N+助词,但 ambiguous)
了	xialiaoyitiao	吓了一跳	18103	xialeyitiao	UNCERTAIN	default
了	biequliao	别去了	18068	biequle	UNCERTAIN	2-char prefix '别去' + 助词 (V+助词 or 2-char N+助词)
了	heliaojiu	喝了酒	17788	helejiu	UNCERTAIN	default
了	meijiliao	美极了	17733	meijile	UNCERTAIN	2-char prefix '美极' + 助词 (V+助词 or 2-char N+助词)
了	shougouliao	受够了	17561	shougoule	UNCERTAIN	2-char prefix '受够' + 助词 (V+助词 or 2-char N+助词)
了	shuodingliao	说定了	17502	shuodingle	UNCERTAIN	2-char prefix '说定' + 助词 (V+助词 or 2-char N+助词)
了	kuaishengliao	快生了	17454	kuaishengle	UNCERTAIN	2-char prefix '快生' + 助词 (V+助词 or 2-char N+助词)
了	baoliaoming	报了名	17389	baoleming	UNCERTAIN	default
了	shuailiaoyijiao	摔了一跤	17313	shuaileyijiao	UNCERTAIN	default
了	yiqubufufanliao	一去不复返了	17012	yiqubufufanle	LIKELY_SPURIOUS	>=3-char prefix '一去不复返' + 助词 (long phrase + 助词)
了	kuaimeiliao	快没了	16962	kuaimeile	UNCERTAIN	2-char prefix '快没' + 助词 (V+助词 or 2-char N+助词)
了	bieshaliao	别傻了	16932	bieshale	UNCERTAIN	2-char prefix '别傻' + 助词 (V+助词 or 2-char N+助词)
了	xialiaoyan	瞎了眼	16893	xialeyan	UNCERTAIN	default
了	bangjiliao	棒极了	16886	bangjile	UNCERTAIN	2-char prefix '棒极' + 助词 (V+助词 or 2-char N+助词)
了	dengnilailiao	等你来了	16654	dengnilaile	LIKELY_SPURIOUS	>=3-char prefix '等你来' + 助词 (long phrase + 助词)
了	nonghuailiao	弄坏了	16643	nonghuaile	UNCERTAIN	2-char prefix '弄坏' + 助词 (V+助词 or 2-char N+助词)
了	fanliaocuo	犯了错	16532	fanlecuo	UNCERTAIN	default
了	taixiongliao	太凶了	16530	taixiongle	UNCERTAIN	2-char prefix '太凶' + 助词 (V+助词 or 2-char N+助词)
了	jianliaomian	见了面	16448	jianlemian	UNCERTAIN	default
了	liaowang	了望	16416	lewang	UNCERTAIN	default
了	moliaomo	摸了摸	16304	molemo	UNCERTAIN	default
了	kubiliao	酷毙了	16226	kubile	UNCERTAIN	2-char prefix '酷毙' + 助词 (V+助词 or 2-char N+助词)
了	yaoliaoyikou	咬了一口	16131	yaoleyikou	UNCERTAIN	default
了	beipaoqiliao	被抛弃了	16115	beipaoqile	LIKELY_SPURIOUS	>=3-char prefix '被抛弃' + 助词 (long phrase + 助词)
了	yaobuliao	要不了	16019	yaobule	UNCERTAIN	2-char prefix '要不' + 助词 (V+助词 or 2-char N+助词)
了	zhuanliaoqian	赚了钱	15836	zhuanleqian	UNCERTAIN	default
了	gaoliaoge	搞了个	15819	gaolege	UNCERTAIN	default
了	bensiliao	笨死了	15771	bensile	UNCERTAIN	2-char prefix '笨死' + 助词 (V+助词 or 2-char N+助词)
了	nongzangliao	弄脏了	15735	nongzangle	UNCERTAIN	2-char prefix '弄脏' + 助词 (V+助词 or 2-char N+助词)
了	zhenfuliao	真服了	15674	zhenfule	UNCERTAIN	2-char prefix '真服' + 助词 (V+助词 or 2-char N+助词)
了	fangxinhaoliao	放心好了	15624	fangxinhaole	LIKELY_SPURIOUS	>=3-char prefix '放心好' + 助词 (long phrase + 助词)
了	dizouliao	地走了	15563	dizoule	UNCERTAIN	2-char prefix '地走' + 助词 (V+助词 or 2-char N+助词)
了	xiuliao	锈了	15498	xiule	UNCERTAIN	single-char prefix '锈' + 助词 (likely legitimate N+助词,但 ambiguous)
了	pinliaoming	拼了命	15442	pinleming	UNCERTAIN	default
了	shiliaoshi	试了试	15387	shileshi	UNCERTAIN	default
了	xiaoliaoxiao	笑了笑	15200	xiaolexiao	UNCERTAIN	default
了	huoniliao	活腻了	15080	huonile	UNCERTAIN	2-char prefix '活腻' + 助词 (V+助词 or 2-char N+助词)
了	kailiaohua	开了花	14981	kailehua	UNCERTAIN	default
了	shouliaoshang	受了伤	14974	shouleshang	UNCERTAIN	default
了	langlailiao	狼来了	14892	langlaile	UNCERTAIN	2-char prefix '狼来' + 助词 (V+助词 or 2-char N+助词)
了	bieheliao	别喝了	14801	biehele	UNCERTAIN	2-char prefix '别喝' + 助词 (V+助词 or 2-char N+助词)
了	liaoyuan	了愿	14756	leyuan	UNCERTAIN	default
了	youliaoqian	有了钱	14639	youleqian	UNCERTAIN	default
了	biliaoye	毕了业	14621	bileye	UNCERTAIN	default
了	zenmedeliao	怎么得了	14480	zenmedele	LIKELY_SPURIOUS	>=3-char prefix '怎么得' + 助词 (long phrase + 助词)
了	youhuailiao	又坏了	14467	youhuaile	UNCERTAIN	2-char prefix '又坏' + 助词 (V+助词 or 2-char N+助词)
了	guanliaodeng	关了灯	14386	guanledeng	UNCERTAIN	default
了	shuoliaobantian	说了半天	14303	shuolebantian	UNCERTAIN	default
了	jianliaoge	捡了个	14119	jianlege	UNCERTAIN	default
了	shaliaoren	杀了人	14098	shaleren	UNCERTAIN	default
了	chideliao	吃得了	14083	chidele	UNCERTAIN	2-char prefix '吃得' + 助词 (V+助词 or 2-char N+助词)
了	kanhualiao	看花了	14013	kanhuale	UNCERTAIN	2-char prefix '看花' + 助词 (V+助词 or 2-char N+助词)
了	touliaoxin	透了心	13816	toulexin	UNCERTAIN	default
了	zaotouliao	糟透了	13751	zaotoule	UNCERTAIN	2-char prefix '糟透' + 助词 (V+助词 or 2-char N+助词)
了	zhengliaoqian	挣了钱	13738	zhengleqian	UNCERTAIN	default
了	liaoan	了案	13687	lean	UNCERTAIN	default
了	meizhiliao	没治了	13630	meizhile	UNCERTAIN	2-char prefix '没治' + 助词 (V+助词 or 2-char N+助词)
了	chuliaomen	出了门	13546	chulemen	UNCERTAIN	default
了	yunlailiao	运来了	13423	yunlaile	UNCERTAIN	2-char prefix '运来' + 助词 (V+助词 or 2-char N+助词)
了	miliaolu	迷了路	13377	milelu	UNCERTAIN	default
了	tiliao	剔了	13339	tile	UNCERTAIN	single-char prefix '剔' + 助词 (likely legitimate N+助词,但 ambiguous)
了	lengliao	楞了	13317	lengle	UNCERTAIN	single-char prefix '楞' + 助词 (likely legitimate N+助词,但 ambiguous)
了	gaoliaobantian	搞了半天	13245	gaolebantian	UNCERTAIN	default
了	xuetingliao	雪停了	13245	xuetingle	UNCERTAIN	2-char prefix '雪停' + 助词 (V+助词 or 2-char N+助词)
了	yingdingliao	赢定了	13147	yingdingle	UNCERTAIN	2-char prefix '赢定' + 助词 (V+助词 or 2-char N+助词)
了	hongliaoyan	红了眼	13079	hongleyan	UNCERTAIN	default
了	zhenchengliao	真成了	13027	zhenchengle	UNCERTAIN	2-char prefix '真成' + 助词 (V+助词 or 2-char N+助词)
了	dengliangliao	灯亮了	12790	dengliangle	UNCERTAIN	2-char prefix '灯亮' + 助词 (V+助词 or 2-char N+助词)
了	beihulveliao	被忽略了	12763	beihulvele	LIKELY_SPURIOUS	>=3-char prefix '被忽略' + 助词 (long phrase + 助词)
了	chengliao	乘了	12730	chengle	UNCERTAIN	single-char prefix '乘' + 助词 (likely legitimate N+助词,但 ambiguous)
了	xiaoliaoqilai	笑了起来	12658	xiaoleqilai	UNCERTAIN	default
了	jiandeduoliao	见得多了	12599	jiandeduole	LIKELY_SPURIOUS	>=3-char prefix '见得多' + 助词 (long phrase + 助词)
了	kuaishuliao	快熟了	12507	kuaishule	UNCERTAIN	2-char prefix '快熟' + 助词 (V+助词 or 2-char N+助词)
了	kanliaoyoukan	看了又看	12500	kanleyoukan	UNCERTAIN	default
了	fantouliao	烦透了	12375	fantoule	UNCERTAIN	2-char prefix '烦透' + 助词 (V+助词 or 2-char N+助词)
了	hongliaolian	红了脸	12364	honglelian	UNCERTAIN	default
了	chiliaokui	吃了亏	12351	chilekui	UNCERTAIN	default
了	suandeliao	算得了	12351	suandele	UNCERTAIN	2-char prefix '算得' + 助词 (V+助词 or 2-char N+助词)
了	lehuailiao	乐坏了	12237	lehuaile	UNCERTAIN	2-char prefix '乐坏' + 助词 (V+助词 or 2-char N+助词)
了	pailiaopai	拍了拍	12120	pailepai	UNCERTAIN	default
了	suiliaoxin	碎了心	11984	suilexin	UNCERTAIN	default
了	dongliaoxin	动了心	11880	donglexin	UNCERTAIN	default
了	shangliaozeichuan	上了贼船	11829	shanglezeichuan	UNCERTAIN	default
了	shuigeiliao	谁给了	11754	shuigeile	UNCERTAIN	2-char prefix '谁给' + 助词 (V+助词 or 2-char N+助词)
了	daliaoxie	大了些	11651	dalexie	UNCERTAIN	default
了	xiliaoshui	洗了睡	11651	xileshui	UNCERTAIN	default
了	shuaiduanliao	摔断了	11625	shuaiduanle	UNCERTAIN	2-char prefix '摔断' + 助词 (V+助词 or 2-char N+助词)
了	kuaimanliao	快满了	11590	kuaimanle	UNCERTAIN	2-char prefix '快满' + 助词 (V+助词 or 2-char N+助词)
了	kuaitingliao	快停了	11590	kuaitingle	UNCERTAIN	2-char prefix '快停' + 助词 (V+助词 or 2-char N+助词)
了	suandeliaoshen	算得了什	11415	suandeleshen	UNCERTAIN	default
了	miliaoyan	迷了眼	11365	mileyan	UNCERTAIN	default
了	xiangliaoge	想了个	11365	xianglege	UNCERTAIN	default
了	jialiaoren	嫁了人	11302	jialeren	UNCERTAIN	default
了	zhuangliaoren	撞了人	11280	zhuangleren	UNCERTAIN	default
了	shangzizunliao	伤自尊了	11263	shangzizunle	LIKELY_SPURIOUS	>=3-char prefix '伤自尊' + 助词 (long phrase + 助词)
了	duanliaotui	断了腿	11195	duanletui	UNCERTAIN	default
了	kailiaomen	开了门	11195	kailemen	UNCERTAIN	default
了	kuaisiliao	快死了	11195	kuaisile	UNCERTAIN	2-char prefix '快死' + 助词 (V+助词 or 2-char N+助词)
了	liliaohun	离了婚	11107	lilehun	UNCERTAIN	default
了	duanliaoxian	断了线	11099	duanlexian	UNCERTAIN	default
了	ziliao	自了	11097	zile	UNCERTAIN	single-char prefix '自' + 助词 (likely legitimate N+助词,但 ambiguous)
了	bianliaoyang	变了样	11094	bianleyang	UNCERTAIN	default
了	xiadailiao	吓呆了	11045	xiadaile	UNCERTAIN	2-char prefix '吓呆' + 助词 (V+助词 or 2-char N+助词)
了	pamanliao	爬满了	10905	pamanle	UNCERTAIN	2-char prefix '爬满' + 助词 (V+助词 or 2-char N+助词)
了	caihuailiao	踩坏了	10893	caihuaile	UNCERTAIN	2-char prefix '踩坏' + 助词 (V+助词 or 2-char N+助词)
了	taimiaoliao	太妙了	10806	taimiaole	UNCERTAIN	2-char prefix '太妙' + 助词 (V+助词 or 2-char N+助词)
了	shanliaoyixia	闪了一下	10721	shanleyixia	UNCERTAIN	default
了	dongliaodong	动了动	10634	dongledong	UNCERTAIN	default
了	fengtingliao	风停了	10448	fengtingle	UNCERTAIN	2-char prefix '风停' + 助词 (V+助词 or 2-char N+助词)
了	guanliaomen	关了门	10438	guanlemen	UNCERTAIN	default
了	shengliaobing	生了病	10411	shenglebing	UNCERTAIN	default
了	nianliao	黏了	10142	nianle	UNCERTAIN	single-char prefix '黏' + 助词 (likely legitimate N+助词,但 ambiguous)
了	xiangliaoyouxiang	想了又想	10142	xiangleyouxiang	UNCERTAIN	default
了	maozuliaojin	卯足了劲	10082	maozulejin	UNCERTAIN	default
了	hentouliao	恨透了	9962	hentoule	UNCERTAIN	2-char prefix '恨透' + 助词 (V+助词 or 2-char N+助词)
了	wenshangliao	吻上了	9795	wenshangle	UNCERTAIN	2-char prefix '吻上' + 助词 (V+助词 or 2-char N+助词)
了	renshoudeliao	忍受得了	9731	renshoudele	LIKELY_SPURIOUS	>=3-char prefix '忍受得' + 助词 (long phrase + 助词)
了	shuliaoqian	输了钱	9667	shuleqian	UNCERTAIN	default
了	luanliaozhenjiao	乱了阵脚	9657	luanlezhenjiao	UNCERTAIN	default
了	siliaoxin	死了心	9592	silexin	UNCERTAIN	default
了	xiaoshihualiao	小事化了	9533	xiaoshihuale	LIKELY_SPURIOUS	>=3-char prefix '小事化' + 助词 (long phrase + 助词)
了	gailiaoyougai	改了又改	9444	gaileyougai	UNCERTAIN	default
了	hualiaoyijiao	滑了一跤	9444	hualeyijiao	UNCERTAIN	default
了	kaishidongliao	开始懂了	9392	kaishidongle	LIKELY_SPURIOUS	>=3-char prefix '开始懂' + 助词 (long phrase + 助词)
了	peiliaofuren	赔了夫人	9259	peilefuren	UNCERTAIN	default
了	xunheiliao	熏黑了	9242	xunheile	UNCERTAIN	2-char prefix '熏黑' + 助词 (V+助词 or 2-char N+助词)
了	fanliaoyifan	翻了一番	9060	fanleyifan	UNCERTAIN	default
了	doushouliao	都受了	9012	doushoule	UNCERTAIN	2-char prefix '都受' + 助词 (V+助词 or 2-char N+助词)
了	dengmieliao	灯灭了	8913	dengmiele	UNCERTAIN	2-char prefix '灯灭' + 助词 (V+助词 or 2-char N+助词)
了	miaojiliao	妙极了	8913	miaojile	UNCERTAIN	2-char prefix '妙极' + 助词 (V+助词 or 2-char N+助词)
了	qiaoliao	跷了	8913	qiaole	UNCERTAIN	single-char prefix '跷' + 助词 (likely legitimate N+助词,但 ambiguous)
了	ejiliao	饿极了	8848	ejile	UNCERTAIN	2-char prefix '饿极' + 助词 (V+助词 or 2-char N+助词)
了	luanliaotao	乱了套	8845	luanletao	UNCERTAIN	default
了	shaliaoyan	傻了眼	8696	shaleyan	UNCERTAIN	default
了	guanliaoji	关了机	8535	guanleji	UNCERTAIN	default
了	nieliaoyibahan	捏了一把汗	8535	nieleyibahan	UNCERTAIN	default
了	hanliao	焊了	8323	hanle	UNCERTAIN	single-char prefix '焊' + 助词 (likely legitimate N+助词,但 ambiguous)
了	qiaoliaobantian	敲了半天	8323	qiaolebantian	UNCERTAIN	default
了	liaoaimei	了暧昧	8315	leaimei	UNCERTAIN	default
了	kujiliao	酷极了	8091	kujile	UNCERTAIN	2-char prefix '酷极' + 助词 (V+助词 or 2-char N+助词)
了	shuliaoqiu	输了球	8091	shuleqiu	UNCERTAIN	default
了	wangliaowang	望了望	8058	wanglewang	UNCERTAIN	default
了	shuiguoliaotou	睡过了头	7836	shuiguoletou	UNCERTAIN	default
了	yingliaoqiu	赢了球	7836	yingleqiu	UNCERTAIN	default
了	zhuanfengliao	赚疯了	7836	zhuanfengle	UNCERTAIN	2-char prefix '赚疯' + 助词 (V+助词 or 2-char N+助词)
了	xialiaoyanjing	瞎了眼睛	7791	xialeyanjing	UNCERTAIN	default
了	luobokuailiaobuxini	萝卜快了不洗泥	7677	luobokuailebuxini	UNCERTAIN	default
了	jianliaozhima	捡了芝麻	7552	jianlezhima	UNCERTAIN	default
了	kuaiyingliao	快赢了	7552	kuaiyingle	UNCERTAIN	2-char prefix '快赢' + 助词 (V+助词 or 2-char N+助词)
了	shuaiduanliaotui	摔断了腿	7482	shuaiduanletui	UNCERTAIN	default
了	kaoliao	靠了	7173	kaole	UNCERTAIN	single-char prefix '靠' + 助词 (likely legitimate N+助词,但 ambiguous)
了	sanliaojia	散了架	7107	sanlejia	UNCERTAIN	default
了	feishangliao	飞上了	6868	feishangle	UNCERTAIN	2-char prefix '飞上' + 助词 (V+助词 or 2-char N+助词)
了	gonghuannanliao	共患难了	6868	gonghuannanle	LIKELY_SPURIOUS	>=3-char prefix '共患难' + 助词 (long phrase + 助词)
了	kanzouliaoyan	看走了眼	6868	kanzouleyan	UNCERTAIN	default
了	yaoliaoyixia	摇了一下	6868	yaoleyixia	UNCERTAIN	default
了	liaowangta	了望塔	6463	lewangta	UNCERTAIN	default
了	manghunliaotou	忙昏了头	6442	manghunletou	UNCERTAIN	default
了	haojiliao	好级了	5930	haojile	UNCERTAIN	2-char prefix '好级' + 助词 (V+助词 or 2-char N+助词)
了	liaocicansheng	了此残生	5930	lecicansheng	UNCERTAIN	default
了	xiangjiliao	象极了	5930	xiangjile	UNCERTAIN	2-char prefix '象极' + 助词 (V+助词 or 2-char N+助词)
了	sidingliao	死定了	5663	sidingle	UNCERTAIN	2-char prefix '死定' + 助词 (V+助词 or 2-char N+助词)
了	daoyebaliao	倒也罢了	5633	daoyebale	LIKELY_SPURIOUS	>=3-char prefix '倒也罢' + 助词 (long phrase + 助词)
了	juzihongliao	桔子红了	5286	juzihongle	LIKELY_SPURIOUS	>=3-char prefix '桔子红' + 助词 (long phrase + 助词)
了	zaimanliao	载满了	4422	zaimanle	UNCERTAIN	2-char prefix '载满' + 助词 (V+助词 or 2-char N+助词)
了	jisiliao	急死了	3094	jisile	UNCERTAIN	2-char prefix '急死' + 助词 (V+助词 or 2-char N+助词)
了	kubiliao	酷弊了	3094	kubile	UNCERTAIN	2-char prefix '酷弊' + 助词 (V+助词 or 2-char N+助词)
了	liaogewang	了哥王	1493	legewang	UNCERTAIN	default
了	ailiaoguolai	捱了过来	0	aileguolai	UNCERTAIN	default
了	ailiaoguoqu	捱了过去	0	aileguoqu	UNCERTAIN	default
了	bianchengliuliao	变成流了	0	bianchengliule	LIKELY_SPURIOUS	>=3-char prefix '变成流' + 助词 (long phrase + 助词)
了	bianliaoyoubian	变了又变	0	bianleyoubian	UNCERTAIN	default
了	chuiliaoxialai	垂了下来	0	chuilexialai	UNCERTAIN	default
了	chuiliaoxiaqu	垂了下去	0	chuilexiaqu	UNCERTAIN	default
了	daliaobufa	打了不罚	0	dalebufa	UNCERTAIN	default
了	diuliaobang	丢了棒	0	diulebang	UNCERTAIN	default
了	douliaoqilai	斗了起来	0	douleqilai	UNCERTAIN	default
了	faliaobuda	罚了不打	0	falebuda	UNCERTAIN	default
了	fengliaoguji	疯了呱几	0	fengleguji	UNCERTAIN	default
了	gailiaoyougai	盖了又盖	0	gaileyougai	UNCERTAIN	default
了	gandeliao	干得了	0	gandele	UNCERTAIN	2-char prefix '干得' + 助词 (V+助词 or 2-char N+助词)
了	gualiao	颳了	0	guale	UNCERTAIN	single-char prefix '颳' + 助词 (likely legitimate N+助词,但 ambiguous)
了	haowuliao	好恶了	0	haowule	UNCERTAIN	2-char prefix '好恶' + 助词 (V+助词 or 2-char N+助词)
了	jihunliaotou	挤昏了头	0	jihunletou	UNCERTAIN	default
了	jueliaoshiyan	决了食言	0	jueleshiyan	UNCERTAIN	default
了	kaoniliao	靠你了	0	kaonile	UNCERTAIN	2-char prefix '靠你' + 助词 (V+助词 or 2-char N+助词)
了	kouliao	釦了	0	koule	UNCERTAIN	single-char prefix '釦' + 助词 (likely legitimate N+助词,但 ambiguous)
了	kusiliao	哭死了	0	kusile	UNCERTAIN	2-char prefix '哭死' + 助词 (V+助词 or 2-char N+助词)
了	liaobuxiangshe	了不相涉	0	lebuxiangshe	UNCERTAIN	default
了	liaocixinyuan	了此心愿	0	lecixinyuan	UNCERTAIN	default
了	liaociyisheng	了此一生	0	leciyisheng	UNCERTAIN	default
了	liaowangsuo	了望所	0	lewangsuo	UNCERTAIN	default
了	naoliaoguiqi	闹了归齐	0	naoleguiqi	UNCERTAIN	default
了	sakongliao	萨空了	0	sakongle	UNCERTAIN	2-char prefix '萨空' + 助词 (V+助词 or 2-char N+助词)
了	saliaoniya	萨了尼亚	0	saleniya	UNCERTAIN	default
了	shuangdailiao	爽呆了	0	shuangdaile	UNCERTAIN	2-char prefix '爽呆' + 助词 (V+助词 or 2-char N+助词)
了	shuangsiwoliao	爽死我了	0	shuangsiwole	LIKELY_SPURIOUS	>=3-char prefix '爽死我' + 助词 (long phrase + 助词)
了	songliaosong	耸了耸	0	songlesong	UNCERTAIN	default
了	songliaosongjian	耸了耸肩	0	songlesongjian	UNCERTAIN	default
了	taishuangliao	太爽了	0	taishuangle	UNCERTAIN	2-char prefix '太爽' + 助词 (V+助词 or 2-char N+助词)
了	weiliaoweng	魏了翁	0	weileweng	UNCERTAIN	default
