# code	word	freq	source
#
# Library file — single source of truth for the pinyin dict.
# Editing rules (2026-06-03+ 治理 architecture):
#
#   - ADD/MODIFY (Class A 加词): hand-add row with source=polish.
#     `make polish-rebuild` propagates the change through pinyin.dict
#     → words.idf to every consumer.
#
#   - DELETE wrong entry (Class D1): delete row + append to
#     `tools/scoring/data/corpus_garbage_filter_v1.tsv` so next
#     digest can't re-admit.
#
#   - HIDE valid entry from Path-1 (Class D2): add to
#     `tools/scoring/data/exclusions_v1.tsv`. DON'T touch this file.
#
#   - INGEST upstream corpus: use corpus-digest tool (TBD), writes
#     source=digested rows + appends digest_log event. Hand-editing
#     digested rows is FINE — they become polish on next pass.
#
# Schema columns:
#   code   pinyin spelling (lowercase, no tones)
#   word   output string
#   freq   raw frequency (u32)
#   source "digested" (from corpus pipeline) | "polish" (hand-edit)
#
aijing	爱静	5922	digested
aijiu	艾灸	16085	digested
aijiwen	埃及文	8571	digested
aijiyin	癌基因	3468	digested
aijizhengfu	埃及政府	5686	digested
aiju	埃居	2987	digested
aijun	埃军	5974	digested
aikan	爱看	23739	digested
aikanbukan	爱看不看	13489	digested
aike	埃克	15086	digested
aike	艾克	17951	digested
aikeba	埃克巴	3861	digested
aikefa	爱克发	6343	digested
aikeman	艾克曼	5922	digested
aiken	哀恳	2367	digested
aikesaite	埃克塞特	9215	digested
aikesen	埃克森	9435	digested
aikesi	埃克斯	9971	digested
aikesi	爱克斯	5922	digested
aikesi	艾克斯	7896	digested
aikete	埃克特	2987	digested
aikexin	爱可欣	5922	digested
aikou	隘口	12049	digested
aiku	哀哭	6647	digested
aiku	哀苦	2987	digested
aiku	爱哭	17792	digested
aikugui	爱哭鬼	12330	digested
aila	埃拉	16241	digested
aila	艾拉	16685	digested
ailai	埃莱	7020	digested
ailan	埃兰	7711	digested
ailanggen	埃朗根	2367	digested
ailao	哀牢	8805	digested
ailaodong	爱劳动	12056	digested
ailaoshan	哀牢山	5311	digested
ailaozhe	矮老者	2367	digested
ailate	埃拉特	3861	digested
ailatuo	埃拉托	5974	digested
aile	哀乐	21019	digested
aile	爱乐	17728	digested
ailei	埃雷	10992	digested
ailei	艾勒	10106	digested
aileila	埃雷拉	9937	digested
aileite	埃雷特	4193	digested
aili	埃利	13300	digested
aili	埃里	20907	digested
aili	爱丽	23325	digested
aili	爱力	5922	digested
aili	矮篱	3094	digested
aili	艾丽	16921	digested
aili	艾里	6691	digested
ailian	哀怜	6782	digested
ailian	爱怜	10279	digested
