# phrases_composed.tsv — generated by compose_phrase_readings
# format: <pinyin_string>\t<phrase>\t<jieba_freq>
# source: data/readings_unihan.tsv × data/phrases_jieba.tsv
# generation: cartesian product of char readings, capped at 32 per phrase
# attribution: char readings © Unicode Inc. (Unicode License v3); phrases from jieba (MIT, © 2013 Sun Junyi)
aiaitai	爱爱太	2
aiaiyang	爱爱仰	2
aiaiyi	爱爱医	3
aiaiyujue	哀哀欲绝	5
aian	爱安	2
aiaoni	爱奥尼	36
aiaowa	艾奥瓦	15
aiaowazhou	艾奥瓦州	10
aiba	埃巴	2
aibaidou	艾拜都	2
aibaidu	艾拜都	2
aibake	艾巴克	2
aibanjie	矮半截	3
aibanzi	挨板子	7
aibeier	埃贝尔	19
aibeier	艾贝尔	2
aibi	艾比	9
aibian	挨边	4
aibian	癌变	83
aibidan	爱庇丹	64
aibieliku	爱别离苦	3
aibihu	艾比湖	13
aibing	癌病	2
aibingbisheng	哀兵必胜	5
aibinhaosi	艾宾浩斯	7
aibobo	艾卜伯	2
aibofeng	艾卜峰	4
aiboluo	埃波罗	2
aibota	艾伯塔	4
aibotasheng	艾伯塔省	14
aibote	艾伯特	37
aibote	艾博特	2
aibotehu	艾伯特湖	9
aibowang	爱波网	3
aiboye	艾卜耶	2
aibu	埃布	15
aibuai	埃布埃	3
aibuai	爱不爱	3
aibubo	艾卜伯	2
aibuer	埃布尔	3
aibufeng	艾卜峰	4
aibulamusi	艾布拉姆斯	9
aibuluo	埃布罗	2
aibuluohe	埃布罗河	12
aiburenshi	爱不忍释	3
aibushi	爱不释	3
aibushishou	爱不释手	48
aibuye	艾卜耶	2
aicai	爱才	3
aicai	爱财	3
aicairuke	爱才如渴	3
aicairuming	爱才如命	3
aicairuming	爱财如命	3
aicairuoke	爱才若渴	3
aicao	艾草	2
aichangcunduan	哀肠寸断	3
aichangrujia	爱厂如家	4
aichao	挨吵	28
aichao	爱巢	5
aiche	爱车	8
aichekuang	爱车狂	3
aichemi	爱车迷	3
aicheng	爱称	7
aichengchou	爱成仇	2
aichenzhi	爱臣知	2
aicheren	爱车人	3
aichigui	爱吃鬼	3
aichiyu	爱吃鱼	3
aichong	毐虫	3
aichong	爱虫	3
aichong	爱重	3
aichongbang	爱重邦	16
aichou	哀愁	56
aichou	爱抽	3
aichouyan	爱抽烟	3
aichu	爱畜	3
aichufengtou	爱出风头	6
aichunrong	艾春荣	256
aichuqing	爱楚卿	2
aici	哀辞	5
aici	挨次	192
aicongqi	艾从其	3
aicuo	爱错	3
aicuo	矮挫	95
aicuo	矮搓	22
aida	埃达	2
aida	挨打	308
aida	捱打	3
aida	爱达	5
aida	艾达	21
aidabuli	爱答不理	3
aidahe	爱达荷	3
aidahezhou	爱达荷州	11
aidai	爱带	3
aidai	爱戴	185
aidai	靉靆	3
aidaijing	艾大惊	3
aidainu	艾大怒	3
aidajing	艾大惊	3
aidake	埃达克	6
aidalu	埃达鲁	2
aidang	爱党	3
aidanu	艾大怒	3
aidao	哀悼	168
aidao	挨刀	3
aidao	挨到	3
aidao	捱到	3
aidaodou	矮刀豆	3
aidaori	哀悼日	2
aidaoshenchu	爱到深处	3
aidaozhe	哀悼者	3
aidaozhiyi	哀悼之意	3
aidashouma	挨打受骂	3
aide	埃德	10
aide	爱德	5
aide	矮得	3
aide	艾地	7
aide	艾德	153
aidebo	埃德伯	2
aidecha	矮地茶	3
aideer	埃德尔	2
aideerman	埃德尔曼	2
aidege	艾德格	2
aidehua	爱得华	3
aidehua	爱德华	140
aidehuaduo	爱德华多	8
aidehuazi	爱德华兹	30
aidei	矮得	3
aideihua	爱得华	3
aideile	爱得乐	3
aideiyue	爱得乐	3
aidejia	埃德加	4
aidele	爱得乐	3
aideli	艾德礼	16
aidelin	艾德林	9
aidemeng	埃德蒙	13
aidemeng	爱德蒙	3
aidemeng	艾德蒙	2
aidemengdun	埃德蒙顿	9
aideng	矮凳	25
aideng	艾登	22
aidengbao	爱登堡	3
aidesai	埃德赛	2
aidewen	埃德温	4
aidewo	艾德沃	9
aideyue	爱得乐	3
aidi	哀帝	28
aidi	埃迪	29
aidi	艾地	7
aidi	艾迪	4
aidiao	哀吊	3
aidiaodanbai	癌调蛋白	3
aidicha	矮地茶	3
aidide	艾迪德	2
aidier	爱迪尔	3
aidiernei	埃迪尔内	4
aidingbao	爱丁堡	87
aidingbaodaixue	爱丁堡大学	37
aidingbaodaxue	爱丁堡大学	37
aidingdun	爱丁顿	20
aidinghu	艾丁湖	21
aidingzui	爱顶嘴	3
aidisen	艾迪森	2
aidisheng	爱迪生	65
aidiwo	埃迪沃	4
aidong	挨冻	10
aidong	爱动	3
aidongganhuo	爱动肝火	3
aidonggua	矮冬瓜	3
aidongshoue	挨冻受饿	3
aidou	挨斗	37
aidou	爱豆	3753
aiduan	矮短	3
aidui	挨怼	13
aidun	挨顿	22
aidundun	矮墩墩	3
aiduo	爱多	76
aiduobei	爱多杯	2
aie	挨饿	79
aie	捱饿	3
aiefenming	爱恶分明	3
aier	埃尔	247
aier	艾尔	77
aieraisi	埃尔埃斯	2
aierbakan	埃尔巴坎	4
aierbasang	爱尔巴桑	3
aierbilei	埃尔比勒	4
aierbo	埃尔伯	4
aierbushang	哀而不伤	5
aierde	埃尔德	2
aierdun	埃尔顿	24
aierdun	艾尔顿	3
aierfensi	艾尔芬斯	2
aierfu	埃尔夫	4
aierfuleide	艾尔弗雷德	3
aierfusi	埃尔夫斯	11
aierfute	埃尔富特	3
aierfute	爱尔福特	3
aiergainaikong	埃尔盖奈孔	3
aierha	埃尔哈	3
aierhu	埃尔湖	7
aierhu	艾尔湖	17
aierji	埃尔基	3
aierjia	埃尔加	3
aierjin	埃尔金	2
aierkan	埃尔坎	4
aierkana	埃尔卡纳	2
aierlan	爱尔兰	669
aierlandao	爱尔兰岛	22
aierlandui	爱尔兰队	4
aierlang	埃尔朗	3
aierlangen	埃尔兰根	3
aierlanggen	埃尔朗根	12
aierlangong	爱尔兰共	3
aierlangongheguo	爱尔兰共和国	13
aierlangonghejun	爱尔兰共和军	11
aierlangonghuoguo	爱尔兰共和国	13
aierlangonghuojun	爱尔兰共和军	11
aierlanren	爱尔兰人	51
aierlanyu	爱尔兰语	3
aierli	埃尔利	11
aierma	埃尔马	2
aierman	埃尔曼	4
aiermen	埃尔门	4
aiermi	埃尔米	17
aiermi	艾尔米	10
aiermo	埃尔默	2
aierna	爱尔纳	2
aiernan	埃尔南	3
aiernandesi	埃尔南德斯	3
aierninuo	埃尔尼诺	3
aiernuo	艾尔诺	2
aierpasuo	埃尔帕索	5
aierqie	埃尔切	3
aierqiya	埃尔齐亚	2
aierri	爱耳日	3
aiersa	埃尔萨	8
aiersage	艾尔萨哥	3
aiersaiwei	埃尔塞维	5
aiersewei	埃尔塞维	5
aiersha	艾尔沙	3
aiersha	艾尔莎	2
aiershade	艾尔沙德	5
aiersi	埃尔斯	22
aiersi	艾尔斯	6
aiersilei	艾尔斯勒	3
aiersishan	艾尔斯山	3
aiersite	埃尔斯特	2
aiersiwo	埃尔斯沃	4
aiersiwo	艾尔斯沃	3
aiersiyan	艾尔斯岩	8
aierta	埃尔塔	2
aierte	爱尔特	2
aiertong	埃尔通	2
aiertuo	埃尔托	8
aierwei	埃尔维	2
aierweisi	埃尔维斯	12
aierweisi	埃尔韦斯	2
aierweisi	艾尔维斯	2
aierweixiu	爱尔维修	3
aierwen	埃尔文	20
aierwen	埃尔温	4
aierwen	艾尔文	7
aierxi	埃尔西	2
aierxinqie	爱儿心切	3
aieryaji	埃尔雅基	3
aieryishi	埃尔一世	3
aierzulu	埃尔祖鲁	4
aieshoudong	挨饿受冻	5
aietesi	埃厄忒斯	2
aifa	挨罚	17
