# Pinyin word bigrams (inter-token) — by build_pinyin_bigrams.py
# source: zho_wikipedia_2018_1m, zho_news_2020_100k
# stats: kept 500000 / 7622646 unique (min_count=3, top=500000)
# format: prev\tnext\tcount
因	其	569
的	女性	569
的	高度	568
每个	人	567
教育	的	566
的	台湾	566
原有	的	565
的	对象	564
第	届	564
米	的	564
不	受	563
完成	的	563
但	不	562
流行	的	562
基本	的	560
的	相关	560
等	都	560
的	控制	559
的	食物	559
这	一时期	559
其实	是	557
他	就	556
已于	年	556
条件	下	556
欧洲	的	556
的	特殊	556
固定	的	555
考虑	到	555
地方	的	554
在	前	553
的	唯一	552
的	小说	552
自由	的	552
这	一点	552
都	很	552
的	文字	551
的	比赛	551
中国	古代	550
亦	会	550
的	一切	550
的	大部分	550
人	和	549
开始	的	549
性	的	549
有	名	549
皆	为	549
一定	程度	548
中	使用	548
的	生命	548
于	此	547
因为	在	547
的	经验	546
的	创作	545
的	第一	545
的	批评	544
第	条	544
则	以	543
是	通过	543
死	于	543
的	学校	543
了	一系列	542
亦	为	542
在	当地	542
我	是	542
问题	上	542
的	责任	541
有	一	540
的	大型	540
的	感觉	540
经历	了	540
人们	的	539
代表	的	539
在	他们	539
的	温度	538
至今	仍	538
了	一种	537
会	导致	537
各地	的	537
的	状况	537
为	主要	536
写	的	536
庞大	的	536
日	开始	536
父亲	的	536
了	更	535
常	被	535
所以	在	535
有	更	535
有时	也	535
这	段	535
一部	份	534
常用	的	534
海拔	米	534
安全	的	533
没有	被	533
的	立场	532
的	其中	531
的	领土	531
在	国际	530
年	以来	530
接受	了	530
的	评价	530
而	这	530
的	工具	529
的	影响力	529
的	日子	529
的	价格	528
的	服务	528
长	的	528
中国	特色	527
制度	的	527
意义	的	527
自己	是	527
可能	在	526
有	机会	526
月	在	525
的	威胁	525
的	就是	525
军队	的	524
的	价值	524
例如	在	523
会	对	522
一些	人	521
死	后	521
一定	要	520
在	新	520
的	商业	520
已经	成为	519
开发	的	518
由	年	518
第	名	518
发展	出	517
个人	的	516
在	全球	516
存在	于	516
它	也	516
时	也	516
是	我们	516
赢得	了	516
元年	年	515
的	个人	515
学者	认为	514
年	与	514
约	公里	514
认为	他	514
会	将	513
德国	的	513
的	动物	513
的	报告	513
知名	的	513
的	时期	512
中	出现	511
明确	的	511
的	分类	511
的	家庭	511
人	与	510
和	中国	510
成为	中国	510
了	其	509
在	自己	509
建设	的	509
的	一部	509
的	电子	509
的	身体	509
不	大	507
甚至	是	507
可以	将	506
和	个	506
虽然	在	506
中国	历史	504
则	被	504
和	发展	504
