# pinyin	word	freq_score
# generated by pinyin-build-weights — DO NOT EDIT BY HAND. Regenerate via:
#   cargo run --features tools --release --bin pinyin-build-weights
huaxuepin	化学品	22606
huaxuepingheng	化学平衡	7485
huaxueqianyi	化学迁移	0
huaxueqingla	化学清蜡	0
huaxuequantong	化学全同	0
huaxuerongshi	化学溶蚀	0
huaxuesai	滑雪赛	5791
huaxueshan	滑雪衫	5791
huaxueshi	化学势	9178
huaxueshi	化学式	13446
huaxueshiji	化学试剂	7485
huaxueshiti	化学试题	0
huaxueti	化学题	2895
huaxuetuoyan	化学脱盐	0
huaxuewang	化学网	0
huaxuewuqi	化学武器	21200
huaxuewuzhi	化学物质	18035
huaxuexi	化学系	17806
huaxuexiangjie	化学降解	0
huaxuexianwei	化学纤维	5791
huaxuexie	滑雪鞋	0
huaxuexing	化学性	18889
huaxuexingzhi	化学性质	18305
huaxuexiushi	化学修饰	7485
huaxueyaopin	化学药品	18199
huaxueyoubian	化学诱变	0
huaxueyuanliao	化学原料	6723
huaxueyuansu	化学元素	17373
huaxueyundong	滑雪运动	2895
huaxuezhan	化学战	8129
huaxuezhanji	化学战剂	0
huaxuezhanzheng	化学战争	0
huaxuezhe	滑雪者	9619
huaxuezhiliao	化学治疗	6723
huaxuezuoyong	化学作用	9178
huaxujie	花墟街	0
huaxujie	花徐阶	0
huaxuncha	花薰茶	0
huaxushi	华胥氏	2895
huaya	画押	12300
huaya	花押	13610
huaya	花芽	10017
huayafenhua	花芽分化	2895
huayagang	花亚纲	0
huayake	花亚科	0
huayan	化验	27876
huayan	花眼	7485
huayandan	化验单	5791
huayang	华洋	11582
huayang	华阳	17501
huayang	花样	30109
huayangbaichu	花样百出	9178
huayangbutong	花样不同	0
huayangdao	花样刀	0
huayanger	花样儿	0
huayangfanduo	花样繁多	12718
huayangfanxin	花样翻新	6723
huayangguozhi	华阳国志	12074
huayanghuabing	花样滑冰	10380
huayanglu	华阳路	0
huayangnianhua	花样年华	6723
huayangr	花样儿	0
huayangxinfan	花样新翻	0
huayangyouyong	花样游泳	13098
huayanhuayu	话言话语	0
huayanjing	华严经	12514
huayanjun	华彦钧	2895
huayankong	华严孔	0
huayanli	花艳丽	2895
huayanpin	化验品	0
huayanqiaoyu	花言巧语	13446
huayanshi	化验室	17501
huayansi	华严寺	8129
huayanxian	画眼线	0
huayanyuan	化验员	8129
huayanyuemao	花颜月貌	0
huayanzong	华严宗	8129
huayao	华药	4589
huayao	花药	10380
huayaocao	花瑶草	4589
huayaochang	化药厂	2895
huayaodao	华尧道	0
huayaohumei	花妖狐魅	4589
huayaopeiyang	花药培养	0
huaye	华野	17806
huaye	桦叶	0
huaye	画页	2895
huaye	花叶	13098
huayebing	花叶病	5791
huayebingdu	花叶病毒	2895
huayecai	花椰菜	20068
huayefenjiang	画野分疆	2895
huayezhi	花叶之	0
huayi	划一	18843
huayi	华以	12912
huayi	华夷	12912
huayi	华意	8129
huayi	华裔	22336
huayi	华谊	10715
huayi	滑移	12718
huayi	画意	14969
huayi	花艺	11312
huayi	花衣	8129
huayibuer	划一不二	0
huayifu	花衣服	2895
huayigang	华以刚	0
huayige	华夷阁	0
huayimu	花异木	0
huayin	化饮	2895
huayin	华银	6723
huayin	华阴	13768
huayin	滑音	12300
huayin	花印	2895
huayin	花音	6723
huayin	话音	19320
huayindong	华阴东	0
huaying	华影	9178
huaying	华蓥	12718
huaying	华鹰	5791
huaying	花影	11312
huayingangla	话音刚落	14066
huayingangluo	话音刚落	14066
huayingshan	华蓥山	9178
huayingshi	华莹市	0
huayingshi	华蓥市	8129
huayingtuxing	画影图形	0
huayingxiong	华英雄	0
huayingyi	华影艺	0
huayinshi	华阴市	12300
huayintuya	画蚓涂鸦	0
huayinweila	话音未落	8129
huayinweiluo	话音未落	8129
huayinxian	华阴县	4589
huayise	花异色	0
huayishang	花衣裳	0
huayishi	花异石	2895
huayishi	花艺师	0
huayishiliang	滑移矢量	0
huayishiqing	画意诗情	0
huayiyi	华夷译	4589
huayizhifa	画一之法	0
huayong	化用	15712
huayong	花用	8129
huayou	化友	6723
huayou	华友	7485
huayou	滑幼	0
huayouhui	花友会	0
huayoukuai	花友会	0
huayouqi	化油器	15410
huayouwei	化有为	0
huayu	化淤	0
huayu	化育	14066
huayu	化雨	12300
huayu	华语	20846
huayu	画语	8129
huayu	花语	2895
huayu	话语	27158
huayuan	化圆	8686
huayuan	化缘	10017
huayuan	华元	8686
huayuan	华原	6723
huayuan	华园	13920
huayuan	华源	4589
huayuan	华远	10017
huayuan	画圆	2895
huayuan	画苑	9178
huayuan	画院	14477
huayuan	花园	33103
huayuan	花垣	16083
huayuanbieshu	花园别墅	5791
huayuancheng	花园城	11835
huayuancun	花园村	2895
huayuanguanmian	画苑冠冕	0
huayuanjie	花园街	2895
huayuanjituan	华源集团	0
huayuanjiudian	花园酒店	6723
huayuankou	花园口	6723
huayuanli	花园里	18357
huayuanlu	花园路	5791
huayuanpengmei	华原朋美	0
huayuanshi	花园式	8686
huayuansu	化元素	13276
huayuanxian	花垣县	14852
huayuanyu	华元渝	0
huayuanzhuang	花园庄	2895
huayuanzi	花园子	0
huayuchunfeng	化雨春风	0
huayue	华约	12074
huayuehen	花月痕	0
huayueji	花月季	0
huayuexian	华岳仙	4589
huayueye	花月夜	10017
huayuezhishen	花月之身	0
huayuezuzhi	华约组织	2895
huayufenxi	话语分析	0
huayujian	花与剑	0
huayulu	画语录	7485
huayulu	花玉露	0
huayunlong	华云龙	0
huayuquan	话语权	15613
huayushe	花与蛇	0
huayuxuexiao	华语学校	2895
huayuyinle	华语音乐	8129
huayuyinyue	华语音乐	8129
huazai	划在	22112
huazelei	花择累	0
huazhai	化斋	4589
huazhan	画展	21716
huazhan	花展	11582
huazhanfang	花绽放	5791
huazhang	划帐	0
huazhang	华章	16257
huazhang	花帐	0
huazhang	花账	0
huazhang	花障	0
huazhangjinxiu	华章锦绣	0
huazhao	划着	15712
huazhao	花招	25575
huazhao	花朝	2895
huazhaoer	花招儿	0
huazhaor	花招儿	0
huazhaoyuexi	花朝月夕	0
huazhaoyueye	花朝月夜	0
huazhaozou	划着走	0
huazhaozou	滑着走	0
huazhazi	话闸子	0
huazhe	划着	15712
huazhe	花褶	0
huazheliuyan	花遮柳掩	0
huazheliuyin	花遮柳隐	0
huazhen	花针	5791
huazheng	华筝	0
huazhengfang	花正芳	0
huazhenggongzhu	华筝公主	0
huazhenglao	花正劳	0
huazhengweiling	化整为零	13098
huazhengxiao	华筝笑	0
huazhenmao	花针茅	0
huazhenye	花真叶	0
huazhezou	划着走	0
huazhezou	滑着走	0
huazhi	画纸	9619
huazhi	画质	18305
huazhi	花枝	16257
huazhi	花纸	5791
huazhidou	华之都	0
huazhidu	华之都	0
huazhifang	花止芳	0
huazhihua	华制华	0
huazhihua	华治华	0
huazhiloubing	画脂镂冰	0
huazhisan	花纸伞	0
huazhiyou	花之友	0
huazhizhai	花知寨	0
huazhizhaochan	花枝招颤	0
huazhizhaozhan	花枝招展	16171
huazhizhaozhan	花枝招颭	0
huazhizi	花之子	4589
huazhong	华中	23840
huazhong	哗众	12514
huazhong	花种	14066
huazhongdaici	话中带刺	0
huazhongdequ	华中地区	13276
huazhongdianwang	华中电网	2895
huazhongdiqu	华中地区	13276
huazhonghua	画中画	11582
huazhongjin	花重锦	0
huazhongju	华中局	9178
huazhongke	华中科	12514
huazhongkeda	华中科大	2895
huazhongkedai	华中科大	2895
huazhongkeji	华中科技	12300
huazhongkejidaixue	华中科技大学	12300
huazhongkejidaxue	华中科技大学	12300
huazhongligongdaixue	华中理工大学	5791
huazhongligongdaxue	华中理工大学	5791
huazhongnongyedaixue	华中农业大学	9178
huazhongnongyedaxue	华中农业大学	9178
huazhongquchong	哗众取宠	19279
huazhongren	画中人	8129
huazhongshida	华中师大	0
huazhongshidai	华中师大	0
huazhongshifandaixue	华中师范大学	8129
huazhongshifandaxue	华中师范大学	8129
huazhongyou	画中游	6723
huazhongyouhua	画中有画	0
huazhongyouhua	话中有话	12912
huazhongyoushi	画中有诗	6723
huazhongzhiwang	花中之王	2895
huazhou	化州	15410
huazhou	华州	17438
huazhou	华胄	4589
huazhou	滑州	6723
huazhou	画轴	4589
huazhou	花轴	4589
huazhouchuang	滑轴窗	0
huazhouhua	华州华	2895
huazhoushi	化州市	6723
huazhousi	华州司	4589
huazhouxian	化州县	2895
huazhu	花柱	13098
huazhu	花烛	11582
huazhuan	划转	10380
huazhuan	画传	9178
huazhuan	花砖	8129
huazhuang	化妆	31592
huazhuang	化装	24965
huazhuang	花状	8686
huazhuangbao	化妆包	0
huazhuangdai	化妆袋	0
huazhuanggui	化妆柜	0
huazhuanghe	化妆盒	4589
huazhuangjian	化妆间	4589
huazhuangjing	化妆镜	5791
huazhuangmian	化妆棉	0
huazhuangpin	化妆品	28429
huazhuangpin	化装品	2895
huazhuangshi	化妆室	17033
huazhuangshi	化妆师	20818
huazhuangshi	化装室	0
huazhuangshi	化装师	5791
huazhuangshui	化妆水	4589
huazhuangtai	化妆台	0
huazhuangwuhui	化妆舞会	8129
huazhuangwuhui	化装舞会	0
huazhuangwukuai	化妆舞会	8129
huazhuangwukuai	化装舞会	0
huazhuangxiang	化妆箱	0
huazhuanjiao	华传教	10715
huazhuo	划着	15712
huazhuozou	划着走	0
huazhuozou	滑着走	0
huazhutongchang	花柱同长	0
huazhutongzhang	花柱同长	0
huazhuyichang	花柱异长	0
huazhuyizhang	花柱异长	0
huazhuzhiye	花烛之夜	0
huazi	划子	0
huazi	化子	9619
huazi	华滋	9178
huazi	华资	8686
huazi	画字	6723
huazi	花姿	0
huazi	花子	16663
huazi	花籽	11582
huazier	花子儿	0
huazier	花籽儿	0
huazifang	花自芳	0
huazigu	滑子菇	0
huazihua	华兹华	11312
huazihuasi	华兹华斯	12074
huazijian	化子见	0
huaziqun	化子群	2895
huazir	花子儿	0
huazisheng	化子声	0
huaziwei	花紫薇	2895
huazixian	化子见	0
huazizhao	化子招	0
huazongmao	花宗茂	9619
huazou	划走	2895
huazou	滑走	0
huazu	划足	0
huazu	华族	12718
huazuo	化作	24836
huazuo	化做	14852
huazuo	滑座	0
huazuo	画作	24691
huba	壶把	0
hubafeiwei	胡八非为	0
huban	户办	10715
huban	护板	12912
hubang	互帮	14969
hubanghuli	互帮互利	0
hubanghuxue	互帮互学	0
hubanghuzhu	互帮互助	16171
hubao	互保	10380
hubao	虎豹	17501
hubaoyi	呼保义	6723
hubaoyu	胡宝玉	0
hubayi	胡八一	0
hubayin	呼巴音	0
hubei	护臂	2895
hubei	湖北	31630
hubei	虎背	9178
hubeidagu	湖北大鼓	2895
hubeidui	湖北队	0
hubeier	胡贝尔	7485
hubeigaoyuan	湖北高院	0
hubeilao	湖北佬	13446
hubeimeishuxueyuan	湖北美术学院	0
hubeirenminchubanshe	湖北人民出版社	10715
hubeiribao	湖北日报	0
hubeisheng	湖北省	26274
hubeishengbowuguan	湖北省博物馆	11024
hubeishengcaizhengting	湖北省财政厅	4589
hubeishenggonganting	湖北省公安厅	0
hubeishengrenminyiyuan	湖北省人民医院	2895
hubeishengrenminzhengfu	湖北省人民政府	6723
hubeishengwei	湖北省委	13610
hubeishengwujiaju	湖北省物价局	0
hubeishengzhengfu	湖北省政府	13920
hubeishengzonggonghui	湖北省总工会	5791
hubeishengzonggongkuai	湖北省总工会	5791
hubeitu	胡贝图	0
hubeixiongyao	虎背熊腰	4589
hubeiyancao	湖北烟草	0
huben	虎贲	13920
hubenshucuan	狐奔鼠窜	0
hubenyang	胡本杨	0
hubi	护壁	10017
hubi	护庇	0
hubi	护臂	2895
hubi	湖笔	4589
hubian	湖边	28027
hubian	胡编	21304
hubian	虎鞭	6723
hubianlongzheng	虎变龙蒸	0
hubianluanxie	胡编乱写	0
hubianluanzao	胡编乱造	12074
hubianmeisu	互变霉素	0
hubianyigou	互变异构	4589
hubiaobiao	虎彪彪	0
hubiban	护壁板	0
hubilie	忽必烈	22771
hubin	湖滨	16083
hubinbeilu	湖滨北路	2895
hubing	护兵	18459
hubingan	胡秉安	0
hubingchen	胡秉宸	0
hubingonglu	湖滨公路	0
hubingshui	湖冰水	0
hubinlu	湖滨路	7485
hubinnanlu	湖滨南路	2895
hubinqu	湖滨区	0
hubo	互搏	8686
hubotongchuang	互剥痛疮	0
huboxiang	湖泊相	4589
hubu	互不	25693
hubu	互补	22236
hubu	户部	18843
hubu	狐步	24096
hubu	虎步	10380
hubuerxiong	狐不二雄	0
hubuganshe	互不干涉	11835
hubugui	胡不归	0
hubuhui	胡布会	0
hubujixi	呼不给吸	0
hubukuai	胡布会	0
hubulongxing	虎步龙行	0
hubuqinfan	互不侵犯	16962
hubuqinfantiaoyue	互不侵犯条约	11582
hubuse	互补色	0
hubushi	互补式	0
hubushier	虎不食儿	0
hubusi	户部司	2895
hubuxiangrang	互不相让	12300
hubuxing	互补性	10017
hubuyuanli	互补原理	2895
hucai	沪菜	0
hucaijiaowu	怙才骄物	0
hucailing	胡彩玲	0
hucailuandao	胡猜乱道	0
hucailuanxiang	胡猜乱想	0
hucaocanjun	户曹参军	0
hucaozuo	互操作	13276
hucaozuoxing	互操作性	8686
hucha	胡茬	4589
huchan	护产	13446
huchan	胡缠	0
huchang	互唱	5791
huchang	呼肠	0
huchang	护厂	4589
huchanghuduan	忽长忽短	0
huchangqing	胡长清	2895
huchangshun	胡长顺	0
huchangxiaohe	狐唱枭和	0
huchanshi	护产士	0
huchaolongxiang	虎超龙骧	0
huchazi	胡茬子	0
huche	护车	19110
huche	胡扯	30795
hucheer	胡车儿	0
hucheng	互成	6723
hucheng	护城	20846
hucheng	糊成	6723
hucheng	胡程	0
huchenghe	护城河	21692
huchenghua	胡承华	0
huchengjing	胡成精	0
huchengna	扈成那	0
huchengshan	胡诚善	0
hucher	胡车儿	0
huchi	互斥	13920
huchi	呼哧	10715
huchi	护持	6723
huchier	胡赤儿	0
huchihaihe	胡吃海喝	0
huchihaisai	胡吃海塞	0
huchihaise	胡吃海塞	0
huchihuchi	呼哧呼哧	5791
huchimenshui	胡吃闷睡	0
huchir	胡赤儿	0
huchixing	互斥性	2895
huchou	沪绸	0
huchou	狐臭	15712
huchouwei	狐臭味	0
huchu	呼出	15613
huchuan	互传	11582
huchuang	胡床	8686
huchuankui	胡传奎	0
huchuankui	胡传揆	2895
huchui	胡吹	13446
huchulai	呼出来	0
huchungao	护唇膏	0
huchunhua	胡春华	5791
huchunlei	胡春蕾	0
huchunzhen	胡纯贞	0
huci	虎刺	8129
hucong	扈从	8686
huda	互打	5791
huda	互答	0
huda	呼嗒	0
hudachang	胡大昌	0
hudage	胡大哥	0
hudahai	胡大海	5791
hudahaishuai	胡打海摔	0
hudahuxiao	忽大忽小	2895
hudaichang	胡大昌	0
hudaige	胡大哥	0
hudaihai	胡大海	5791
hudaihuxiao	忽大忽小	2895
hudairen	胡大人	0
hudaishangren	虎大伤人	0
hudaixia	胡大侠	0
hudaixian	胡大仙	0
hudaiye	胡大爷	0
hudaiyi	胡大一	0
hudakui	胡达奎	0
hudalin	胡达林	0
hudan	壶胆	0
hudan	虎胆	2895
hudanghuchai	虎党狐侪	0
hudangyangqun	虎荡羊群	0
hudanlongwei	虎胆龙威	0
hudanmiaosuan	虎胆妙算	0
hudao	互道	8686
hudao	湖岛	10017
hudaojing	胡道静	2895
hudaozhenchong	互道珍重	2895
hudaozhenzhong	互道珍重	2895
hudaren	胡大人	0
hudashangren	虎大伤人	0
hudaxia	胡大侠	0
hudaxian	胡大仙	0
hudaya	呼达雅	0
hudaye	胡大爷	0
hudayi	胡大一	0
hude	互得	0
hude	唬得	8129
hude	护得	5791
hude	胡地	10715
hudebao	胡德堡	8129
hudedi	胡德第	0
hudefu	胡得福	0
hudei	互得	0
hudei	唬得	8129
hudei	护得	5791
hudeifu	胡得福	0
hudeilu	胡得禄	0
hudelu	胡得禄	0
hudengfeng	胡登峰	0
hudengzhou	胡登洲	2895
hudeping	胡德平	0
hudezhang	胡德章	0
hudi	互递	0
hudi	壶底	0
hudi	忽地	10380
hudi	护堤	9619
hudi	湖底	19711
hudi	胡地	10715
hudian	互点	6723
hudian	护垫	9619
hudian	湖淀	4589
hudiao	互调	5791
hudiao	户调	9178
hudie	胡蝶	8686
hudie	蝴蝶	30530
hudieban	蝴蝶斑	5791
hudieer	蝴蝶儿	0
hudiefeifei	蝴蝶飞飞	0
hudiefuren	蝴蝶夫人	6723
hudiegu	蝴蝶谷	12300
hudiehua	蝴蝶花	0
hudiejian	蝴蝶剑	0
hudiejie	蝴蝶结	21527
hudielan	蝴蝶兰	0
hudiemeng	蝴蝶梦	0
hudiequan	蝴蝶泉	8129
hudiequan	蝴蝶犬	2895
hudier	蝴蝶儿	0
hudieshu	蝴蝶树	0
hudiewa	蝴蝶瓦	0
hudiexiaoying	蝴蝶效应	2895
hudiexing	蝴蝶型	2895
hudieyu	蝴蝶鱼	0
hudiezhuang	蝴蝶装	0
hudila	胡蒂拉	0
huding	互定	4589
huding	弧顶	5791
hudingqi	胡丁琦	0
hudingxin	胡定欣	10715
hudishan	湖底扇	0
hudong	互动	27419
hudong	沪东	8129
hudong	湖东	14066
hudongguanji	互动关系	8686
hudongguanxi	互动关系	8686
hudonghuxi	忽东忽西	5791
hudonglu	湖东路	6723
hudonglun	互动论	4589
hudongshi	互动式	6723
hudongxiang	湖东乡	0
hudongxing	互动型	0
hudongxing	互动性	11024
hudongxuexi	互动学习	0
hudou	胡豆	4589
hudouhu	忽都虎	4589
hudoulongzheng	虎斗龙争	0
hudouzhou	胡逗洲	7485
hudu	弧度	19964
hudu	沪读	0
huduan	弧段	4589
huduan	护短	15410
hudubushi	虎毒不食	0
hudubushizi	虎毒不食子	0
huduhu	忽都虎	4589
huduzi	护犊子	5791
hue	户额	0
huebuquan	怙恶不悛	0
huenshichong	怙恩恃宠	0
huenyong	胡恩勇	0
huer	忽而	14345
huer	护耳	11024
huer	核儿	0
huer	虎耳	10380
huercao	虎耳草	4589
huercheng	胡尔城	0
huerda	胡尔达	0
huerhuan	呼儿唤	0
huerqi	护耳器	0
huerqi	胡尔奇	0
huerwei	胡尔维	0
hufa	互发	7485
hufa	互罚	0
hufa	护发	9619
hufa	护法	21454
hufang	互访	13446
hufangqiao	虎坊桥	4589
hufanxing	互反性	0
hufapin	护发品	0
hufaru	护发乳	0
hufashen	护法神	11312
hufasu	护发素	8129
hufei	胡匪	0
hufeiba	胡斐拔	0
hufeibao	胡斐抱	0
hufeibei	胡斐背	0
hufeiben	胡斐本	0
hufeicheng	胡斐乘	0
hufeida	胡斐大	0
hufeidai	胡斐大	0
hufeidao	胡斐刀	0
hufeifang	胡斐放	0
hufeifu	胡斐伏	0
hufeigang	胡斐刚	0
hufeihang	胡斐行	0
hufeiheng	胡斐横	0
hufeihu	胡斐忽	0
hufeihu	胡斐胡	0
hufeiji	胡斐击	0
hufeiji	胡斐疾	0
hufeijia	胡斐夹	0
hufeijian	胡斐见	0
hufeijing	胡斐惊	0
hufeijing	胡斐竟	0
hufeiju	胡斐举	0
hufeilang	胡斐朗	0
hufeilei	胡斐勒	0
hufeili	胡斐力	0
hufeili	胡斐离	0
hufeilian	胡斐连	0
hufeimang	胡斐忙	0
hufeimo	胡斐万	0
hufeinu	胡斐怒	0
hufeiqi	胡斐奇	0
hufeiqiang	胡斐抢	0
hufeiqing	胡斐轻	0
hufeiquan	胡斐全	0
hufeirao	胡斐绕	0
hufeiren	胡斐忍	0
hufeiruo	胡斐若	0
hufeishen	胡斐伸	0
hufeishen	胡斐身	0
hufeishu	胡斐树	0
hufeishuang	胡斐双	0
hufeitan	胡斐叹	0
hufeitan	胡斐探	0
hufeiti	胡斐提	0
hufeiting	胡斐听	0
hufeitui	胡斐推	0
hufeiwan	胡斐万	0
hufeiwang	胡斐望	0
hufeiwang	胡斐枉	0
hufeiwei	胡斐微	0
hufeiweiwei	胡斐微微	0
hufeixi	胡斐喜	0
hufeixia	胡斐吓	0
hufeixian	胡斐先	0
hufeixian	胡斐见	0
hufeixiang	胡斐相	2895
hufeixiao	胡斐笑	0
hufeixin	胡斐心	0
hufeixing	胡斐行	0
hufeiyao	胡斐摇	0
hufeiyi	胡斐依	0
hufeiying	胡斐硬	0
hufeiyou	胡斐右	0
hufeiyuan	胡斐原	0
hufeiyue	胡斐越	0
hufeiyue	胡斐跃	0
hufeizhan	胡斐站	0
hufeizheng	胡斐正	0
hufeizhi	胡斐制	0
hufeizhi	胡斐知	0
hufeizhongshou	胡肥锺瘦	0
hufeizhuan	胡斐转	0
hufeizi	胡斐自	0
hufen	糊粉	6723
hufen	胡奋	2895
hufenceng	糊粉层	0
hufeng	忽逢	4589
hufeng	护封	10380
hufeng	胡蜂	8129
hufeng	胡风	15712
hufengfen	胡风分	2895
hufenghuanyu	呼风唤雨	18145
hufenghuanyu	呼风换雨	0
hufenglian	胡凤莲	2895
hufengshi	胡风似	0
hufengsi	胡风似	0
hufu	护符	20333
hufu	护肤	13768
hufu	狐蝠	6723
hufu	胡佛	24792
hufu	胡夫	16257
hufu	胡服	14731
hufu	虎伏	0
hufu	虎符	9619
hufuba	胡佛坝	0
hufucai	胡福才	5791
hufufu	胡富夫	0
hufuguo	胡富国	0
hufupin	护肤品	16663
hufuqi	胡服骑	9178
hufuqishe	胡服骑射	9178
hufuquanzi	虎父犬子	0
hufuren	胡夫人	2895
hufushuang	护肤霜	2895
hufuwuquan	虎父无犬	0
hufuyongpin	护肤用品	0
hugai	壶盖	4589
hugaijian	胡改荐	0
hugaiwu	护盖物	0
hugan	互感	14852
huganjishu	互感系数	0
huganpian	护肝片	0
huganqi	互感器	6723
huganxishu	互感系数	0
huganying	互感应	5791
hugao	胡搞	2895
hugaohudi	忽高忽低	0
hugaorenxiao	户告人晓	0
hugaoyiqi	胡搞一气	0
hugeer	胡格尔	0
hugeirenzu	户给人足	0
hugeli	胡格利	4589
hugenghugui	呼庚呼癸	0
hugenuo	胡格诺	12718
hugong	护工	21226
hugonggong	胡公公	0
hugongman	胡公满	0
hugongmiao	胡公庙	0
hugongzi	胡公子	2895
hugu	虎骨	15195
hugua	胡瓜	15902
huguan	壶关	8686
huguan	护棺	0
huguang	弧光	11582
huguang	湖光	15808
huguang	湖广	20268
huguangbao	胡光宝	0
huguangdeng	弧光灯	5791
huguangshanse	湖光山色	14066
huguangtaying	湖光塔影	0
huguangwei	胡光伟	0
huguangyong	胡光墉	4589
huguanxian	壶关县	0
huguanzhen	胡冠珍	0
huguilan	胡桂兰	0
huguinan	胡桂南	0
hugujiu	虎骨酒	12912
huguo	护国	23713
huguo	胡果	2895
huguobuquan	怙过不悛	0
huguohua	胡国华	0
huguojun	护国军	11024
huguoshifei	护过饰非	0
huguosi	护国寺	15084
huguoxing	胡国兴	0
huguoyoumin	护国佑民	0
huguoyuan	胡国渊	0
huguoyundong	护国运动	2895
hugupo	虎姑婆	0
huhai	湖海	14208
huhaibo	胡海波	0
huhaiquan	胡海泉	0
huhaiyang	胡海洋	0
huhaizhishi	湖海之士	2895
huhan	互喊	5791
huhan	呼喊	24174
huhan	弧焊	4589
huhanfang	胡汉方	0
huhang	护航	22296
huhangchuan	护航船	2895
huhange	胡汉各	0
huhangjian	护航舰	9178
huhangjiandui	护航舰队	0
huhangluannao	胡行乱闹	0
huhangyong	沪杭甬	8686
huhanmin	胡汉民	10017
huhansan	胡汉三	5791
huhansheng	呼喊声	10017
huhanxie	呼韩邪	9619
huhao	呼号	20760
huhao	护好	21807
huhe	呼喝	4589
huhe	护盒	0
huhehaote	呼和浩特	17033
huhehaoteshi	呼和浩特市	12074
huhehu	胡和胡	0
huheji	糊盒机	0
huhesheng	呼喝声	0
huheyang	胡和杨	0
huhou	护喉	0
huhou	狐猴	14345
huhouer	猢猴儿	0
huhoukun	胡厚昆	0
huhouma	胡后马	0
huhour	猢猴儿	0
huhouxuan	胡厚宣	8129
huhu	乎呼	2895
huhu	呼呼	22788
huhu	忽忽	10380
huhu	户户	18509
huhu	欻忽	0
huhu	糊糊	16083
huhu	虎虎	14477
huhua	护花	11835
huhua	糊化	11024
