# modern_freq.tsv — tiebreaker score for v2 same-tier ranking
# Generated by tools/v2-ingest/build-modern-freq.py from jieba dict.txt
# Schema: <word_or_char>\t<score>
# Score range: 0..25000. 0 = not in modern corpus (古汉语/罕用 signal).
# Used by v2 query as same-tier tiebreaker; never crosses tier boundary.
# Sort: score desc, word asc (diff-friendly).
期	24908
民	24908
留	24908
短	24908
京	24907
反映	24907
敌	24907
文明	24907
每个	24907
每天	24907
相当	24907
看来	24907
竟然	24907
若干	24907
诗	24907
较大	24907
食品	24907
不再	24906
世	24906
中间	24906
变成	24906
墓	24906
大陆	24906
夫人	24906
愿	24906
毫米	24906
相对	24906
职权	24906
资金	24906
举	24905
人民法院	24905
件	24905
即使	24905
对方	24905
导致	24905
帮	24905
应当	24905
抓	24905
换	24905
殿	24905
求	24905
第一次	24905
讨论	24905
一座	24904
制造	24904
区域	24904
房	24904
担任	24904
构成	24904
爱国	24904
老师	24904
脚	24904
计算机	24904
证明	24904
金融	24904
院长	24904
云	24903
保障	24903
创作	24903
宫	24903
家里	24903
拜	24903
推	24903
曾经	24903
牛	24903
错	24903
错误	24903
食	24903
饭	24903
主张	24902
克	24902
分钟	24902
句	24902
商业	24902
复	24902
强调	24902
有限公司	24902
状	24902
看看	24902
真的	24902
运输	24902
连续	24902
高速	24902
不得	24901
体制	24901
例如	24901
具	24901
只能	24901
因而	24901
境内	24901
天下	24901
救	24901
楼	24901
肯定	24901
胜	24901
财政	24901
贸易	24901
回去	24900
层	24900
建成	24900
成绩	24900
接着	24900
斗	24900
正确	24900
片	24900
现代化	24900
著	24900
难道	24900
集	24900
音乐	24900
以为	24899
回到	24899
处于	24899
复杂	24899
大臣	24899
奔	24899
媒体	24899
届	24899
木	24899
社区	24899
章	24899
身子	24899
高度	24899
东北	24898
俄罗斯	24898
分子	24898
压力	24898
地面	24898
弟子	24898
怪	24898
总是	24898
意思	24898
未来	24898
江	24898
等等	24898
重视	24898
销售	24898
之下	24897
交	24897
到底	24897
各个	24897
战斗	24897
抱	24897
拍	24897
最终	24897
田	24897
职	24897
航空	24897
良好	24897
表	24897
降	24897
一级	24896
修	24896
健康	24896
员	24896
宗教	24896
数学	24896
比例	24896
毕业	24896
竞争	24896
考	24896
营	24896
适应	24896
里面	24896
何	24895
停	24895
出版	24895
她们	24895
将军	24895
故事	24895
欲	24895
界	24895
粮食	24895
解	24895
责任	24895
银	24895
面对	24895
亚洲	24894
南北	24894
发挥	24894
各国	24894
听说	24894
女子	24894
政权	24894
正常	24894
立刻	24894
类型	24894
草	24894
遗址	24894
亚	24893
优势	24893
刘	24893
单	24893
吨	24893
善	24893
培养	24893
大小	24893
就业	24893
明确	24893
晚	24893
秘书长	24893
紫	24893
香	24893
一场	24892
人士	24892
列	24892
好像	24892
实验	24892
弄	24892
抢	24892
晚上	24892
特征	24892
确实	24892
至少	24892
贡献	24892
质	24892
铜	24892
一眼	24891
关键	24891
凭	24891
厂	24891
周围	24891
想到	24891
感	24891
暖	24891
本报	24891
样子	24891
词	24891
追	24891
难以	24891
高级	24891
一张	24890
俄	24890
守	24890
帝国主义	24890
是不是	24890
油	24890
球	24890
相互	24890
紧	24890
臣	24890
自治州	24890
读	24890
部长	24890
题	24890
三年	24889
义	24889
之外	24889
公	24889
功	24889
发出	24889
只有	24889
广州	24889
散	24889
比如	24889
理解	24889
端	24889
蒙古	24889
身边	24889
不足	24888
刚才	24888
加上	24888
南部	24888
攻	24888
