# PHASE-SIP-sweep deleted rows (2026-06-28)
# criterion: word contains any codepoint >= U+20000 (SIP plane)
# format: code\tword\tfreq\tcodepoints
bi	𤡝	0	U+2485D
bi	𤢣	0	U+248A3
bi	𤵘	0	U+24D58
bi	𤹝	0	U+24E5D
bi	𤹦	0	U+24E66
bi	𤻖	0	U+24ED6
bi	𤽊	0	U+24F4A
bi	𥆯	0	U+251AF
bi	𥈗	0	U+25217
bi	𥏠	0	U+253E0
bi	𥛘	0	U+256D8
bi	𥟗	0	U+257D7
bi	𥢦	0	U+258A6
bi	𥳆	0	U+25CC6
bi	𥴬	0	U+25D2C
bi	𥷑	0	U+25DD1
bi	𦂖	0	U+26096
bi	𦑞	0	U+2645E
bi	𦔆	0	U+26506
bi	𦠞	0	U+2681E
bi	𦤫	0	U+2692B
bi	𦯛	0	U+26BDB
bi	𦰙	0	U+26C19
bi	𦱔	0	U+26C54
bi	𦸣	0	U+26E23
bi	𧏻	0	U+273FB
bi	𧒀	0	U+27480
bi	𧓄	0	U+274C4
bi	𧤃	0	U+27903
bi	𧥑	0	U+27951
bi	𧫤	0	U+27AE4
bi	𧲜	0	U+27C9C
bi	𧳠	0	U+27CE0
bi	𨅗	0	U+28157
bi	𨋥	0	U+282E5
bi	𨋩	0	U+282E9
bi	𨐨	0	U+28428
bi	𨚍	0	U+2868D
bi	𨚓	0	U+28693
bi	𨟵	0	U+287F5
bi	𨠔	0	U+28814
bi	𨲋	0	U+28C8B
bi	𨵰	0	U+28D70
bi	𨸼	0	U+28E3C
bi	𨻼	0	U+28EFC
bi	𩉫	0	U+2926B
bi	𩊰	0	U+292B0
bi	𩑻	0	U+2947B
bi	𩧿	0	U+299FF
bi	𩪖	0	U+29A96
bi	𩪧	0	U+29AA7
bi	𩭧	0	U+29B67
bi	𩲢	0	U+29CA2
bi	𩾳	0	U+29FB3
bi	𪋜	0	U+2A2DC
bi	𪌄	0	U+2A304
bi	𪍪	0	U+2A36A
bi	𪏺	0	U+2A3FA
bi	𪐄	0	U+2A404
bi	𪼋	0	U+2AF0B
bi	𫄞	0	U+2B11E
bi	𫎳	0	U+2B3B3
bi	𫔇	0	U+2B507
bi	𫖒	0	U+2B592
bi	𫗣	0	U+2B5E3
bi	𫚑	0	U+2B691
bi	𫜁	0	U+2B701
bi	𫠈	0	U+2B808
bi	𫼫	0	U+2BF2B
bi	𫽳	0	U+2BF73
bi	𬙝	0	U+2C65D
bi	𬠃	0	U+2C803
bi	𬥶	0	U+2C976
bi	𬭽	0	U+2CB7D
bi	𬳃	0	U+2CCC3
bi	𮤲	0	U+2E932
bi	𮩛	0	U+2EA5B
bi	𮲰	0	U+2ECB0
bi	𰃻	0	U+300FB
bi	𰋾	0	U+302FE
bi	𰛡	0	U+306E1
bi	𰞲	0	U+307B2
bi	𰬎	0	U+30B0E
bi	𰬤	0	U+30B24
bi	𰻳	0	U+30EF3
bi	𱁴	0	U+31074
bi	𱂅	0	U+31085
bi	𱅈	0	U+31148
bi	𱉝	0	U+3125D
bi	𱌉	0	U+31309
bian	𠐈	0	U+20408
bian	𠑟	0	U+2045F
bian	𠓫	0	U+204EB
bian	𠪂	0	U+20A82
bian	𠭹	0	U+20B79
bian	𠯴	0	U+20BF4
bian	𠷖	0	U+20DD6
bian	𡈯	0	U+2122F
bian	𡬯	0	U+21B2F
bian	𡬲	0	U+21B32
bian	𡬸	0	U+21B38
bian	𢩟	0	U+22A5F
bian	𢭥	0	U+22B65
bian	𢴂	0	U+22D02
bian	𢻶	0	U+22EF6
bian	𣈠	0	U+23220
bian	𣝜	0	U+2375C
bian	𣩀	0	U+23A40
bian	𣪭	0	U+23AAD
bian	𣸇	0	U+23E07
bian	𤀫	0	U+2402B
bian	𤀲	0	U+24032
bian	𤄺	0	U+2413A
bian	𤺇	0	U+24E87
bian	𤻶	0	U+24EF6
bian	𥍚	0	U+2535A
bian	𥣝	0	U+258DD
bian	𥣰	0	U+258F0
bian	𦇭	0	U+261ED
bian	𦉙	0	U+26259
bian	𦟣	0	U+267E3
bian	𦽟	0	U+26F5F
bian	𧩰	0	U+27A70
bian	𨖠	0	U+285A0
bian	𨖾	0	U+285BE
bian	𨚕	0	U+28695
bian	𨧕	0	U+289D5
bian	𨩫	0	U+28A6B
bian	𨳲	0	U+28CF2
bian	𩩯	0	U+29A6F
bian	𩰍	0	U+29C0D
bian	𪉱	0	U+2A271
bian	𪏗	0	U+2A3D7
bian	𪓍	0	U+2A4CD
bian	𪖯	0	U+2A5AF
bian	𫔰	0	U+2B530
bian	𫚣	0	U+2B6A3
bian	𬸸	0	U+2CE38
bian	𱉡	0	U+31261
bian	𱖅	0	U+31585
biang	𰻝	0	U+30EDD
biang	𰻞	0	U+30EDE
biang	𱿗	0	U+31FD7
biang	𲁓	0	U+32053
biao	𠔂	0	U+20502
biao	𠚠	0	U+206A0
biao	𠬪	0	U+20B2A
biao	𢅚	0	U+2215A
biao	𢒯	0	U+224AF
biao	𢿏	0	U+22FCF
biao	𣄠	0	U+23120
biao	𤂆	0	U+24086
biao	𤆀	0	U+24180
biao	𤐫	0	U+2442B
biao	𥘤	0	U+25624
biao	𥲦	0	U+25CA6
biao	𦔗	0	U+26517
biao	𦔩	0	U+26529
biao	𦠎	0	U+2680E
biao	𦾑	0	U+26F91
biao	𧝪	0	U+2776A
biao	𧥍	0	U+2794D
biao	𧳀	0	U+27CC0
biao	𧴎	0	U+27D0E
biao	𧴕	0	U+27D15
biao	𨭚	0	U+28B5A
biao	𩙪	0	U+2966A
biao	𩪊	0	U+29A8A
biao	𩴩	0	U+29D29
biao	𩽁	0	U+29F41
biao	𬭺	0	U+2CB7A
biao	𬴍	0	U+2CD0D
biao	𮸼	0	U+2EE3C
biao	𰷫	0	U+30DEB
biao	𰾍	0	U+30F8D
biao	𱃔	0	U+310D4
biao	𱃠	0	U+310E0
bie	𠍯	0	U+2036F
bie	𡐞	0	U+2141E
bie	𡘴	0	U+21634
bie	𡙀	0	U+21640
bie	𡙪	0	U+2166A
bie	𡷘	0	U+21DD8
bie	𢆣	0	U+221A3
bie	𢐳	0	U+22433
bie	𢛎	0	U+226CE
bie	𢠳	0	U+22833
bie	𣇢	0	U+231E2
bie	𣊶	0	U+232B6
bie	𤉤	0	U+24264
bie	𤷗	0	U+24DD7
bie	𤺓	0	U+24E93
bie	𤾵	0	U+24FB5
bie	𥞲	0	U+257B2
bie	𥡁	0	U+25841
bie	𧆊	0	U+2718A
bie	𧌽	0	U+2733D
bie	𧝬	0	U+2776C
bie	𧧸	0	U+279F8
bie	𧿥	0	U+27FE5
bie	𨂅	0	U+28085
bie	𨒜	0	U+2849C
bie	𩓝	0	U+294DD
bie	𩠻	0	U+2983B
bie	𩡟	0	U+2985F
bie	𩦉	0	U+29989
bie	𩵛	0	U+29D5B
bie	𩸁	0	U+29E01
bie	𪂟	0	U+2A09F
bie	𪐆	0	U+2A406
bie	𫛮	0	U+2B6EE
bie	𰵬	0	U+30D6C
bie	𱌇	0	U+31307
bie	𱍈	0	U+31348
bin	𠴇	0	U+20D07
bin	𡦆	0	U+21986
bin	𡦻	0	U+219BB
bin	𡧼	0	U+219FC
bin	𢲰	0	U+22CB0
bin	𣉮	0	U+2326E
bin	𣢏	0	U+2388F
bin	𣰨	0	U+23C28
bin	𥃰	0	U+250F0
bin	𧷟	0	U+27DDF
bin	𧸈	0	U+27E08
bin	𨐰	0	U+28430
bin	𨽗	0	U+28F57
bin	𩆱	0	U+291B1
bin	𩴱	0	U+29D31
bin	𪇕	0	U+2A1D5
bin	𬇄	0	U+2C1C4
bin	𱂸	0	U+310B8
bing	𠊧	0	U+202A7
bing	𠒝	0	U+2049D
bing	𠛥	0	U+206E5
bing	𠱛	0	U+20C5B
bing	𡇤	0	U+211E4
bing	𡖛	0	U+2159B
bing	𡚛	0	U+2169B
bing	𡲍	0	U+21C8D
bing	𡹾	0	U+21E7E
bing	𢆩	0	U+221A9
bing	𢊜	0	U+2229C
bing	𢎴	0	U+223B4
bing	𢔧	0	U+22527
bing	𣦪	0	U+239AA
bing	𣰜	0	U+23C1C
bing	𥖬	0	U+255AC
bing	𥲂	0	U+25C82
bing	𦡻	0	U+2687B
bing	𦼹	0	U+26F39
bing	𦿅	0	U+26FC5
bing	𨆱	0	U+281B1
bing	𨋲	0	U+282F2
bing	𨹗	0	U+28E57
bing	𩊖	0	U+29296
bing	𩋒	0	U+292D2
bing	𩏂	0	U+293C2
bing	𩬝	0	U+29B1D
bing	𩮟	0	U+29B9F
bing	𩶁	0	U+29D81
bing	𪑰	0	U+2A470
bing	𫖓	0	U+2B593
bing	𫚎	0	U+2B68E
bing	𬣲	0	U+2C8F2
bing	𬦴	0	U+2C9B4
bing	𰽥	0	U+30F65
bing	𰽼	0	U+30F7C
bing	𱋔	0	U+312D4
bo	𠧛	0	U+209DB
bo	𠮭	0	U+20BAD
bo	𠱀	0	U+20C40
bo	𠴸	0	U+20D38
bo	𠷺	0	U+20DFA
bo	𠸳	0	U+20E33
bo	𠺣	0	U+20EA3
bo	𡀖	0	U+21016
bo	𡅂	0	U+21142
bo	𡋯	0	U+212EF
bo	𡯳	0	U+21BF3
bo	𡯷	0	U+21BF7
bo	𢂍	0	U+2208D
bo	𢐾	0	U+2243E
bo	𢠺	0	U+2283A
bo	𢣞	0	U+228DE
bo	𢩞	0	U+22A5E
bo	𢫯	0	U+22AEF
bo	𢺽	0	U+22EBD
bo	𣋵	0	U+232F5
bo	𣛓	0	U+236D3
bo	𣧧	0	U+239E7
bo	𣭷	0	U+23B77
bo	𣽡	0	U+23F61
bo	𤃵	0	U+240F5
bo	𤒔	0	U+24494
bo	𤗳	0	U+245F3
bo	𤗺	0	U+245FA
bo	𤚽	0	U+246BD
bo	𤜧	0	U+24727
bo	𤶋	0	U+24D8B
bo	𤾝	0	U+24F9D
bo	𤿑	0	U+24FD1
bo	𥜖	0	U+25716
bo	𥭖	0	U+25B56
bo	𥮯	0	U+25BAF
bo	𥴮	0	U+25D2E
bo	𥸥	0	U+25E25
bo	𥹸	0	U+25E78
bo	𦃙	0	U+260D9
bo	𦈞	0	U+2621E
bo	𦋉	0	U+262C9
bo	𦤚	0	U+2691A
bo	𦤣	0	U+26923
bo	𦯉	0	U+26BC9
bo	𦰬	0	U+26C2C
bo	𦲱	0	U+26CB1
bo	𦼭	0	U+26F2D
bo	𦽮	0	U+26F6E
bo	𧇚	0	U+271DA
bo	𧙄	0	U+27644
bo	𧟱	0	U+277F1
bo	𧲯	0	U+27CAF
bo	𨈩	0	U+28229
bo	𨍭	0	U+2836D
bo	𨏫	0	U+283EB
bo	𨭂	0	U+28B42
bo	𩃶	0	U+290F6
bo	𩄿	0	U+2913F
bo	𩈔	0	U+29214
bo	𩌏	0	U+2930F
bo	𩍿	0	U+2937F
bo	𩏯	0	U+293EF
bo	𩓐	0	U+294D0
bo	𩗀	0	U+295C0
bo	𩗒	0	U+295D2
bo	𩗓	0	U+295D3
bo	𩙦	0	U+29666
bo	𩜥	0	U+29725
bo	𩟕	0	U+297D5
bo	𩣡	0	U+298E1
bo	𩧯	0	U+299EF
bo	𩬸	0	U+29B38
bo	𩯌	0	U+29BCC
bo	𩱚	0	U+29C5A
bo	𩷚	0	U+29DDA
bo	𩽛	0	U+29F5B
bo	𪌰	0	U+2A330
bo	𪍡	0	U+2A361
bo	𪓜	0	U+2A4DC
bo	𪙍	0	U+2A64D
bo	𪚷	0	U+2A6B7
bo	𫏆	0	U+2B3C6
bo	𫗈	0	U+2B5C8
bo	𬭛	0	U+2CB5B
bo	𬮁	0	U+2CB81
bo	𬹇	0	U+2CE47
bo	𬺏	0	U+2CE8F
bo	𮷊	0	U+2EDCA
bo	𰾀	0	U+30F80
bo	𱃳	0	U+310F3
bo	𱅐	0	U+31150
bo	𱅓	0	U+31153
bo	𱇣	0	U+311E3
bong	𱿅	0	U+31FC5
bu	𠘁	0	U+20601
bu	𠚉	0	U+20689
bu	𠜙	0	U+20719
bu	𡡐	0	U+21850
bu	𢁻	0	U+2207B
bu	𢇴	0	U+221F4
bu	𣱶	0	U+23C76
bu	𤚵	0	U+246B5
bu	𤣰	0	U+248F0
bu	𤸵	0	U+24E35
