# code	word	layer	freq	source
#
# Library file — single source of truth for the wubi dict.
# Editing rules (2026-06-03+ 治理 architecture):
#
#   - ADD/MODIFY (Class A 加词): hand-add row with source=polish.
#     `make polish-rebuild` propagates the change to wubi.dict / words.idf.
#
#   - DELETE wrong entry (Class D1): delete row + append to
#     `tools/scoring/data/corpus_garbage_filter_v1.tsv` so next
#     digest can't re-admit.
#
#   - HIDE valid entry from Path-1 (Class D2): tier_overlay.tsv tier 5+
#     (wubi side hasn't needed a separate exclusions file yet).
#
#   - INGEST upstream corpus: corpus-digest tool (TBD), writes
#     source=digested + appends digest_log event.
#
# Schema columns:
#   code   wubi code (1-4 letters)
#   word   output string
#   layer  wubi layer index (0..5: Jianma1/2/3, Zigen, Auto, Phrase)
#   freq   raw frequency (u32)
#   source "digested" | "polish"
#
adhx	藉此	1	26339	digested
adi	藉	3	27770	digested
adia	期满	1	18520	digested
adic	莽汉	1	9554	digested
adic	𦶮	0	0	digested
adie	𦿃	0	0	digested
adif	𧂭	0	0	digested
adii	苦水	1	17830	digested
adij	藉	0	27770	digested
adil	𧀗	0	0	digested
adim	勘测	1	19660	digested
adim	𧂬	0	0	digested
adin	𧄥	0	0	digested
adip	苦学	1	17839	digested
adis	斟酒	1	13305	digested
adit	苦海	1	13758	digested
adiu	䒹	0	0	digested
adiv	苦涩	1	19508	digested
adiw	荐举	1	9174	digested
adiy	藕	0	20135	digested
adj	菲	3	30020	digested
adjc	𢾻	0	0	digested
adjd	匪	0	25237	digested
adjd	菲	0	30020	digested
adjf	其时	1	22859	digested
adjf	𧁶	0	0	digested
adjg	若是	1	26238	digested
adjg	韮	0	6474	digested
adjj	㔈	0	0	digested
adjj	期日	1	25921	digested
adjn	菴	0	10432	digested
adjn	蕜	0	0	digested
adjr	𦿆	0	0	digested
adjs	䕁	0	0	digested
adjs	苦果	1	16353	digested
adjt	𢾺	0	0	digested
adju	𧊝	0	0	digested
adjw	𣤆	0	0	digested
adjy	𦻔	0	0	digested
adk	若	3	33360	digested
adka	欺哄	1	7139	digested
adkb	鄀	0	0	digested
adkf	若	0	33360	digested
adkf	苦味	1	17348	digested
adkh	其中	1	41609	digested
adkj	蠚	0	0	digested
adkj	𧍷	0	0	digested
adkk	䖃	0	0	digested
adkk	匲	0	0	digested
adkk	藏品	1	22744	digested
adkn	惹	0	25800	digested
adkp	逽	0	0	digested
adky	𧃦	0	0	digested
adl	苈	3	0	digested
adlb	苈	0	0	digested
adld	基因	1	32941	digested
adlg	基辅	1	18684	digested
adln	苦思	1	18300	digested
adlt	巧克力	1	28700	digested
adlt	苦力	1	19790	digested
adlu	项圈	1	18588	digested
adlx	苦累	1	12130	digested
adm	项	3	33966	digested
admd	䓴	0	0	digested
admd	基岩	1	13012	digested
admh	藉由	1	27574	digested
admj	荋	0	0	digested
admn	𦾳	0	0	digested
admr	蔚成风气	1	0	digested
admt	蒇	0	0	digested
admt	蕆	0	0	digested
admu	欺罔	1	9554	digested
admv	𦵘	0	0	digested
admw	期内	1	25611	digested
admy	項	0	33735	digested
admy	项	0	33966	digested
admy	𩑪	0	0	digested
adn	茂	3	26498	digested
adna	莱布尼茨	1	17701	digested
adnb	𦬍	0	0	digested
adnb	𦬓	0	0	digested
adnf	基层	1	38511	digested
adng	苦情	1	8285	digested
adnl	𦭋	0	0	digested
adnl	𦼦	0	0	digested
adnn	藏书	1	23421	digested
adnt	茂	0	26498	digested
